"LAKNAM","MIDAS","STATION","SAMPDATE","AGENCY","PROJECT","DEPTH","TYPE","CHLA","R","L","FLAG"
"CARLTON P",5310.00,1.00,1991-8-22 0:00:00,"CW",3.00,7.00,"C",2.50,,,
"CARLTON P",5310.00,1.00,1991-9-24 0:00:00,"CW",3.00,7.00,"C",2.50,,,
"CARLTON P",5310.00,1.00,1992-5-26 0:00:00,"CW",3.00,6.00,"C",5.50,,,
"CARLTON P",5310.00,1.00,1992-6-24 0:00:00,"CW",3.00,5.00,"C",1.70,,,
"CARLTON P",5310.00,1.00,1992-7-22 0:00:00,"CW",3.00,6.00,"C",2.00,,,
"CARLTON P",5310.00,1.00,1993-5-20 0:00:00,"CW",3.00,5.00,"C",1.20,,,
"CARLTON P",5310.00,1.00,1993-8-11 0:00:00,"CW",3.00,4.00,"C",2.10,,,
"CARLTON P",5310.00,1.00,1994-5-17 0:00:00,"CW",3.00,10.00,"C",4.50,,,
"CARLTON P",5310.00,1.00,1994-6-24 0:00:00,"CW",3.00,4.00,"C",2.60,,,
"CARLTON P",5310.00,1.00,1994-7-21 0:00:00,"CW",3.00,5.00,"C",2.60,,,
"CARLTON P",5310.00,1.00,1994-8-16 0:00:00,"CW",3.00,6.00,"C",2.90,,,
"CARLTON P",5310.00,1.00,1994-9-14 0:00:00,"CW",3.00,8.00,"C",3.60,,,
"CARLTON P",5310.00,1.00,1997-5-27 0:00:00,"CW",3.00,10.00,"C",1.10,,"D",
"CARLTON P",5310.00,1.00,1997-6-24 0:00:00,"CW",3.00,4.00,"C",4.76,,"D",
"CARLTON P",5310.00,1.00,1997-7-24 0:00:00,"CW",3.00,5.00,"C",3.90,,"D",
"CARLTON P",5310.00,1.00,1997-8-20 0:00:00,"CW",3.00,6.00,"C",4.36,,"D",
"CARLTON P",5310.00,1.00,1997-9-17 0:00:00,"CW",3.00,7.00,"C",6.30,,"D",
"CARLTON P",5310.00,1.00,1998-7-24 0:00:00,"CW",3.00,4.00,"C",38.08,"1","D",
"CARLTON P",5310.00,1.00,1998-8-5 0:00:00,"CW",3.00,5.00,"C",7.66,"1","D",
"CARLTON P",5310.00,1.00,1998-8-20 0:00:00,"EI",2.00,4.00,"C",4.20,"1","E",
"CARLTON P",5310.00,1.00,1998-8-27 0:00:00,"CW",3.00,4.00,"C",3.20,"1","D",
"CARLTON P",5310.00,1.00,1998-9-30 0:00:00,"CW",3.00,6.00,"C",10.63,"1","D",
"CARLTON P",5310.00,1.00,1998-10-23 0:00:00,"CW",3.00,10.00,"C",4.35,"1","D",
"CARLTON P",5310.00,1.00,1999-5-4 0:00:00,"CW",3.00,10.00,"C",2.35,"1","D",
"CARLTON P",5310.00,1.00,1999-5-21 0:00:00,"CW",3.00,6.00,"C",6.01,"1","D",
"CARLTON P",5310.00,1.00,1999-6-4 0:00:00,"CW",3.00,5.00,"C",3.79,"1","D",
"CARLTON P",5310.00,1.00,1999-6-22 0:00:00,"CW",3.00,5.00,"C",5.93,"1","D",
"CARLTON P",5310.00,1.00,1999-7-7 0:00:00,"CW",3.00,5.00,"C",4.26,"1","D",
"CARLTON P",5310.00,1.00,1999-8-9 0:00:00,"CW",3.00,6.00,"C",3.81,"1","D",
"CARLTON P",5310.00,1.00,1999-8-20 0:00:00,"CW",3.00,7.00,"C",3.17,"1","D",
"CARLTON P",5310.00,1.00,1999-9-8 0:00:00,"CW",3.00,6.00,"C",2.65,"1","D",
"CARLTON P",5310.00,1.00,1999-9-24 0:00:00,"CW",3.00,9.00,"C",3.05,"1","D",
"CARLTON P",5310.00,1.00,2000-5-11 0:00:00,"CW",3.00,10.00,"C",15.00,"1","D",
"CARLTON P",5310.00,1.00,2000-5-22 0:00:00,"CW",3.00,5.00,"C",6.70,"1","D",
"CARLTON P",5310.00,1.00,2000-6-1 0:00:00,"CW",3.00,6.00,"C",7.40,"1","D",
"CARLTON P",5310.00,1.00,2000-6-13 0:00:00,"CW",3.00,6.00,"C",4.80,"1","D",
"CARLTON P",5310.00,1.00,2000-6-26 0:00:00,"CW",3.00,5.00,"C",2.20,"1","D",
"CARLTON P",5310.00,1.00,2000-7-7 0:00:00,"CW",3.00,5.00,"C",2.30,"1","D",
"CARLTON P",5310.00,1.00,2000-8-21 0:00:00,"CW",3.00,7.00,"C",2.20,"1","D",
"CARLTON P",5310.00,1.00,2000-9-5 0:00:00,"CW",3.00,7.00,"C",1.80,"1","D",
"CARLTON P",5310.00,1.00,2000-9-18 0:00:00,"CW",3.00,8.00,"C",2.70,"1","D",
"CARLTON P",5310.00,1.00,2000-9-26 0:00:00,"CW",3.00,6.00,"C",2.70,"1","D",
"CARLTON P",5310.00,1.00,2000-10-3 0:00:00,"CW",3.00,9.00,"C",1.00,"1","D",
"CARLTON P",5310.00,1.00,2000-10-23 0:00:00,"CW",3.00,10.00,"C",4.20,"1","D",
"CARLTON P",5310.00,1.00,2001-5-10 0:00:00,"CW",3.00,4.00,"C",3.10,"1","D",
"CARLTON P",5310.00,1.00,2001-5-25 0:00:00,"CW",3.00,3.00,"C",11.30,"1","D",
"CARLTON P",5310.00,1.00,2001-6-11 0:00:00,"CW",3.00,4.00,"C",1.70,"1","D",
"CARLTON P",5310.00,1.00,2001-6-28 0:00:00,"CW",3.00,5.00,"C",1.90,"1","D",
"CARLTON P",5310.00,1.00,2004-8-5 0:00:00,"CW",3.00,5.00,"C",5.10,"1","D",
"CARLTON P",5310.00,1.00,2004-9-17 0:00:00,"CW",3.00,7.00,"C",4.80,"1","D",
"CARLTON P",5310.00,1.00,2004-10-14 0:00:00,"CW",3.00,8.00,"C",6.00,"1","D",
"CARLTON P",5310.00,1.00,2005-6-2 0:00:00,"CW",3.00,10.00,"C",8.70,"1","D",
"CARLTON P",5310.00,1.00,2005-7-20 0:00:00,"CW",3.00,5.00,"C",7.20,"1","D",
"CARLTON P",5310.00,1.00,2005-8-5 0:00:00,"CW",3.00,5.00,"C",4.30,"1","D",
"CARLTON P",5310.00,1.00,2005-9-14 0:00:00,"CW",3.00,6.00,"C",2.30,"1","D",
"CARLTON P",5310.00,1.00,2005-10-12 0:00:00,"CW",3.00,9.00,"C",3.60,"1","D",
"CARLTON P",5310.00,1.00,2007-8-21 0:00:00,"CW",3.00,6.00,"C",4.40,"1","S",
"CARLTON P",5310.00,1.00,2010-6-22 0:00:00,"CW",3.00,5.00,"C",2.80,"1","D",
"CARLTON P",5310.00,1.00,2010-7-30 0:00:00,"CW",3.00,5.00,"C",1.90,"1","D",
"CARLTON P",5310.00,1.00,2010-8-24 0:00:00,"CW",3.00,6.50,"C",3.20,"1","D",
"CARLTON P",5310.00,1.00,2010-8-24 0:00:00,"CW",3.00,6.50,"C",3.30,"1","S",
"CARLTON P",5310.00,1.00,2010-10-19 0:00:00,"CW",3.00,9.00,"C",3.60,"1","D",
"CARLTON P",5310.00,1.00,2011-6-7 0:00:00,"CW",3.00,4.00,"C",3.00,"1","D",
"CARLTON P",5310.00,1.00,2011-6-28 0:00:00,"CW",3.00,5.00,"C",6.70,"1","D",
"CARLTON P",5310.00,1.00,2011-7-25 0:00:00,"CW",3.00,5.00,"C",5.50,"1","D",
"CARLTON P",5310.00,1.00,2011-7-25 0:00:00,"CW",3.00,5.00,"C",5.70,"2","D",
"CARLTON P",5310.00,1.00,2011-8-24 0:00:00,"CW",3.00,5.00,"C",4.60,"1","D",
"CARLTON P",5310.00,1.00,2011-10-7 0:00:00,"CW",3.00,7.00,"C",4.00,"1","D",
"CARLTON P",5310.00,1.00,2012-6-15 0:00:00,"CW",3.00,5.00,"C",3.50,"1","D",
"CARLTON P",5310.00,1.00,2012-7-17 0:00:00,"CW",3.00,5.00,"C",4.90,"1","D",
"CARLTON P",5310.00,1.00,2012-8-23 0:00:00,"CW",3.00,6.00,"C",2.50,"1","D",
"CARLTON P",5310.00,1.00,2012-9-24 0:00:00,"CW",3.00,6.50,"C",3.90,"1","D",
"CARLTON P",5310.00,1.00,2015-6-4 0:00:00,"CW",3.00,8.00,"C",6.60,"1","HETL",
"CARLTON P",5310.00,1.00,2015-6-16 0:00:00,"CW",3.00,8.00,"C",7.00,"1","HETL",
"CARLTON P",5310.00,1.00,2015-7-9 0:00:00,"CW",3.00,8.00,"C",9.50,"1","HETL",
"CARLTON P",5310.00,1.00,2015-8-6 0:00:00,"CW",3.00,8.00,"C",3.90,"1","HETL",
"CARLTON P",5310.00,1.00,2015-9-3 0:00:00,"CW",3.00,6.00,"C",3.70,"1","HETL",
"CARLTON P",5310.00,1.00,2015-10-23 0:00:00,"CW",3.00,9.00,"C",3.90,"1","HETL",
"CARLTON P",5310.00,1.00,2018-5-31 0:00:00,"CW",3.00,8.00,"C",12.00,"1","HETL",
"CARLTON P",5310.00,1.00,2018-6-25 0:00:00,"CW",3.00,8.00,"C",48.00,"1","HETL",
"CARLTON P",5310.00,1.00,2018-7-17 0:00:00,"CW",3.00,8.00,"C",6.00,"1","HETL",
"CARLTON P",5310.00,1.00,2018-8-29 0:00:00,"CW",3.00,8.00,"C",3.00,"1","HETL",
"CARLTON P",5310.00,1.00,2018-9-26 0:00:00,"CW",3.00,7.00,"C",3.00,"1","HETL",
"CARLTON P",5310.00,1.00,2018-10-22 0:00:00,"CW",3.00,9.00,"C",2.00,"1","HETL",
"COBBOSSEECON",5236.00,1.00,1976-4-21 0:00:00,"CW",3.00,,"C",3.00,,,
"COBBOSSEECON",5236.00,1.00,1976-5-17 0:00:00,"CW",3.00,,"C",6.50,,,
"COBBOSSEECON",5236.00,1.00,1976-6-10 0:00:00,"CW",3.00,,"C",3.90,,,
"COBBOSSEECON",5236.00,1.00,1976-6-24 0:00:00,"CW",3.00,,"C",2.70,,,
"COBBOSSEECON",5236.00,1.00,1976-7-8 0:00:00,"CW",3.00,,"C",4.40,,,
"COBBOSSEECON",5236.00,1.00,1976-7-26 0:00:00,"CW",3.00,,"C",5.10,,,
"COBBOSSEECON",5236.00,1.00,1976-8-5 0:00:00,"CW",3.00,,"C",5.30,,,
"COBBOSSEECON",5236.00,1.00,1976-8-19 0:00:00,"CW",3.00,,"C",7.10,,,
"COBBOSSEECON",5236.00,1.00,1976-9-3 0:00:00,"CW",3.00,,"C",12.60,,,
"COBBOSSEECON",5236.00,1.00,1976-9-17 0:00:00,"CW",3.00,,"C",18.80,,,
"COBBOSSEECON",5236.00,1.00,1976-10-1 0:00:00,"CW",3.00,,"C",9.70,,,
"COBBOSSEECON",5236.00,1.00,1976-10-18 0:00:00,"CW",3.00,,"C",7.30,,,
"COBBOSSEECON",5236.00,1.00,1977-7-20 0:00:00,"CW",3.00,6.00,"C",1.50,"1","D",
"COBBOSSEECON",5236.00,1.00,1977-8-26 0:00:00,"CW",3.00,6.00,"C",18.90,"1","D",
"COBBOSSEECON",5236.00,1.00,1977-9-16 0:00:00,"CW",3.00,,"G",16.30,,,
"COBBOSSEECON",5236.00,1.00,1977-9-16 0:00:00,"CW",3.00,6.00,"C",16.30,"1","D",
"COBBOSSEECON",5236.00,1.00,1977-9-30 0:00:00,"CW",3.00,5.00,"C",11.10,,,
"COBBOSSEECON",5236.00,1.00,1977-10-10 0:00:00,"CW",3.00,5.00,"C",13.00,,,
"COBBOSSEECON",5236.00,1.00,1977-11-17 0:00:00,"CW",3.00,5.00,"C",6.90,,,
"COBBOSSEECON",5236.00,1.00,1978-1-24 0:00:00,"CW",3.00,3.00,"G",3.20,,,
"COBBOSSEECON",5236.00,1.00,1978-1-24 0:00:00,"CW",3.00,7.00,"G",2.90,,,
"COBBOSSEECON",5236.00,1.00,1978-2-17 0:00:00,"CW",3.00,3.00,"G",1.70,,,
"COBBOSSEECON",5236.00,1.00,1978-2-17 0:00:00,"CW",3.00,7.00,"G",1.00,,,
"COBBOSSEECON",5236.00,1.00,1978-3-24 0:00:00,"CW",3.00,3.00,"G",10.20,,,
"COBBOSSEECON",5236.00,1.00,1978-6-26 0:00:00,"CW",3.00,5.00,"C",4.70,,,
"COBBOSSEECON",5236.00,1.00,1978-7-13 0:00:00,"EI",2.00,5.00,"C",1.50,,,
"COBBOSSEECON",5236.00,1.00,1978-8-11 0:00:00,"CW",3.00,5.00,"C",7.30,,,
"COBBOSSEECON",5236.00,1.00,1978-9-5 0:00:00,"CW",3.00,5.00,"C",14.60,,,
"COBBOSSEECON",5236.00,1.00,1978-9-26 0:00:00,"CW",3.00,5.00,"C",13.10,,,
"COBBOSSEECON",5236.00,1.00,1978-10-19 0:00:00,"CW",3.00,5.00,"C",4.60,,,
"COBBOSSEECON",5236.00,1.00,1978-11-21 0:00:00,"CW",3.00,5.00,"C",11.80,,,
"COBBOSSEECON",5236.00,1.00,1978-12-29 0:00:00,"CW",3.00,5.00,"C",11.30,,,
"COBBOSSEECON",5236.00,1.00,1979-2-22 0:00:00,"CW",3.00,5.00,"C",4.50,,,
"COBBOSSEECON",5236.00,1.00,1979-4-23 0:00:00,"CW",3.00,10.00,"C",12.40,,,
"COBBOSSEECON",5236.00,1.00,1979-5-7 0:00:00,"CW",3.00,10.00,"C",5.60,,,
"COBBOSSEECON",5236.00,1.00,1979-6-1 0:00:00,"CW",3.00,10.00,"C",1.80,,,
"COBBOSSEECON",5236.00,1.00,1979-6-13 0:00:00,"CW",3.00,10.00,"C",6.90,,,
"COBBOSSEECON",5236.00,1.00,1979-6-28 0:00:00,"CW",3.00,10.00,"C",3.80,,,
"COBBOSSEECON",5236.00,1.00,1979-7-10 0:00:00,"CW",3.00,10.00,"C",3.30,,,
"COBBOSSEECON",5236.00,1.00,1979-7-26 0:00:00,"CW",3.00,10.00,"C",3.80,,,
"COBBOSSEECON",5236.00,1.00,1979-8-8 0:00:00,"CW",3.00,9.00,"C",5.90,,,
"COBBOSSEECON",5236.00,1.00,1979-8-17 0:00:00,"CW",3.00,8.00,"C",12.90,,,
"COBBOSSEECON",5236.00,1.00,1979-8-22 0:00:00,"CW",3.00,8.00,"C",14.40,,,
"COBBOSSEECON",5236.00,1.00,1979-8-30 0:00:00,"CW",3.00,7.00,"C",15.70,,,
"COBBOSSEECON",5236.00,1.00,1979-9-7 0:00:00,"CW",3.00,9.00,"C",14.90,,,
"COBBOSSEECON",5236.00,1.00,1979-9-19 0:00:00,"CW",3.00,9.00,"C",18.80,,,
"COBBOSSEECON",5236.00,1.00,1979-10-2 0:00:00,"CW",3.00,10.00,"C",7.50,,,
"COBBOSSEECON",5236.00,1.00,1979-10-15 0:00:00,"CW",3.00,10.00,"C",8.70,,,
"COBBOSSEECON",5236.00,1.00,1979-10-30 0:00:00,"CW",3.00,10.00,"C",16.30,,,
"COBBOSSEECON",5236.00,1.00,1980-2-7 0:00:00,"CW",3.00,10.00,"C",2.50,,,
"COBBOSSEECON",5236.00,1.00,1980-2-7 0:00:00,"CW",3.00,10.00,"C",5.80,,,
"COBBOSSEECON",5236.00,1.00,1980-4-14 0:00:00,"CW",3.00,10.00,"C",8.10,,,
"COBBOSSEECON",5236.00,1.00,1980-5-5 0:00:00,"CW",3.00,10.00,"C",4.20,,,
"COBBOSSEECON",5236.00,1.00,1980-5-5 0:00:00,"CW",3.00,10.00,"C",5.50,,,
"COBBOSSEECON",5236.00,1.00,1980-6-5 0:00:00,"CW",3.00,10.00,"C",6.10,,,
"COBBOSSEECON",5236.00,1.00,1980-6-16 0:00:00,"CW",3.00,10.00,"C",7.30,,,
"COBBOSSEECON",5236.00,1.00,1980-6-16 0:00:00,"CW",3.00,10.00,"C",7.40,,,
"COBBOSSEECON",5236.00,1.00,1980-6-18 0:00:00,"CW",3.00,10.00,"C",6.30,,,
"COBBOSSEECON",5236.00,1.00,1980-7-3 0:00:00,"CW",3.00,10.00,"C",5.10,,,
"COBBOSSEECON",5236.00,1.00,1980-7-10 0:00:00,"CW",3.00,9.00,"C",3.70,,,
"COBBOSSEECON",5236.00,1.00,1980-7-17 0:00:00,"CW",3.00,9.00,"C",3.90,,,
"COBBOSSEECON",5236.00,1.00,1980-7-24 0:00:00,"CW",3.00,8.00,"C",5.70,,,
"COBBOSSEECON",5236.00,1.00,1980-8-1 0:00:00,"CW",3.00,8.00,"C",4.60,,,
"COBBOSSEECON",5236.00,1.00,1980-8-8 0:00:00,"CW",3.00,7.00,"C",10.10,,,
"COBBOSSEECON",5236.00,1.00,1980-8-13 0:00:00,"CW",3.00,8.00,"C",10.70,,,
"COBBOSSEECON",5236.00,1.00,1980-8-21 0:00:00,"CW",3.00,8.00,"C",21.40,,,
"COBBOSSEECON",5236.00,1.00,1980-8-30 0:00:00,"CW",3.00,8.00,"C",16.70,,,
"COBBOSSEECON",5236.00,1.00,1980-9-4 0:00:00,"CW",3.00,8.00,"C",18.10,,,
"COBBOSSEECON",5236.00,1.00,1980-9-9 0:00:00,"CW",3.00,8.00,"C",17.80,,,
"COBBOSSEECON",5236.00,1.00,1980-9-18 0:00:00,"CW",3.00,9.00,"C",20.50,,,
"COBBOSSEECON",5236.00,1.00,1980-10-7 0:00:00,"CW",3.00,10.00,"C",8.60,,,
"COBBOSSEECON",5236.00,1.00,1980-11-7 0:00:00,"CW",3.00,10.00,"C",7.00,,,
"COBBOSSEECON",5236.00,1.00,1981-3-24 0:00:00,"CW",3.00,10.00,"C",5.30,,,
"COBBOSSEECON",5236.00,1.00,1981-3-24 0:00:00,"CW",3.00,10.00,"C",5.50,,,
"COBBOSSEECON",5236.00,1.00,1981-4-28 0:00:00,"CW",3.00,10.00,"C",6.10,,,
"COBBOSSEECON",5236.00,1.00,1981-4-28 0:00:00,"CW",3.00,10.00,"C",6.30,,,
"COBBOSSEECON",5236.00,1.00,1981-5-26 0:00:00,"CW",3.00,10.00,"C",3.50,,,
"COBBOSSEECON",5236.00,1.00,1981-6-18 0:00:00,"CW",3.00,10.00,"C",2.20,,,
"COBBOSSEECON",5236.00,1.00,1981-7-7 0:00:00,"CW",3.00,8.00,"C",3.50,,,
"COBBOSSEECON",5236.00,1.00,1981-7-8 0:00:00,"CW",3.00,8.00,"C",3.70,,,
"COBBOSSEECON",5236.00,1.00,1981-8-3 0:00:00,"CW",3.00,8.00,"C",6.40,,,
"COBBOSSEECON",5236.00,1.00,1981-8-3 0:00:00,"CW",3.00,8.00,"G",7.00,,,
"COBBOSSEECON",5236.00,1.00,1981-9-2 0:00:00,"CW",3.00,9.00,"C",15.20,,,
"COBBOSSEECON",5236.00,1.00,1981-9-18 0:00:00,"CW",3.00,10.00,"C",22.60,,,
"COBBOSSEECON",5236.00,1.00,1981-10-1 0:00:00,"CW",3.00,10.00,"C",11.90,,,
"COBBOSSEECON",5236.00,1.00,1981-11-9 0:00:00,"CW",3.00,10.00,"C",9.70,,,
"COBBOSSEECON",5236.00,1.00,1982-3-15 0:00:00,"CW",3.00,10.00,"C",0.90,,,
"COBBOSSEECON",5236.00,1.00,1982-5-6 0:00:00,"CW",3.00,10.00,"C",2.90,,,
"COBBOSSEECON",5236.00,1.00,1982-5-18 0:00:00,"CW",3.00,10.00,"C",5.20,,,
"COBBOSSEECON",5236.00,1.00,1982-6-3 0:00:00,"CW",3.00,10.00,"C",2.90,,,
"COBBOSSEECON",5236.00,1.00,1982-7-9 0:00:00,"CW",3.00,10.00,"C",5.50,,,
"COBBOSSEECON",5236.00,1.00,1982-8-3 0:00:00,"CW",3.00,7.00,"C",5.20,,,
"COBBOSSEECON",5236.00,1.00,1982-8-3 0:00:00,"CW",3.00,7.00,"C",5.30,,,
"COBBOSSEECON",5236.00,1.00,1982-8-31 0:00:00,"CW",3.00,7.00,"C",5.50,,,
"COBBOSSEECON",5236.00,1.00,1982-9-17 0:00:00,"CW",3.00,10.00,"C",5.70,,,
"COBBOSSEECON",5236.00,1.00,1982-10-19 0:00:00,"CW",3.00,10.00,"C",6.00,,,
"COBBOSSEECON",5236.00,1.00,1982-11-12 0:00:00,"CW",3.00,10.00,"C",10.10,,,
"COBBOSSEECON",5236.00,1.00,1983-6-13 0:00:00,"CW",3.00,10.00,"C",5.90,,,
"COBBOSSEECON",5236.00,1.00,1983-7-7 0:00:00,"CW",3.00,7.00,"C",4.50,,,
"COBBOSSEECON",5236.00,1.00,1983-8-10 0:00:00,"CW",3.00,7.00,"C",3.80,,,
"COBBOSSEECON",5236.00,1.00,1983-9-6 0:00:00,"CW",3.00,7.00,"C",9.60,,,
"COBBOSSEECON",5236.00,1.00,1983-9-23 0:00:00,"CW",3.00,9.00,"C",18.60,,,
"COBBOSSEECON",5236.00,1.00,1983-9-23 0:00:00,"CW",3.00,9.00,"C",19.70,,,
"COBBOSSEECON",5236.00,1.00,1983-10-7 0:00:00,"CW",3.00,10.00,"C",5.30,,,
"COBBOSSEECON",5236.00,1.00,1983-11-2 0:00:00,"CW",3.00,10.00,"C",14.00,,,
"COBBOSSEECON",5236.00,1.00,1984-5-10 0:00:00,"CW",3.00,10.00,"C",6.40,,,
"COBBOSSEECON",5236.00,1.00,1984-5-10 0:00:00,"CW",3.00,10.00,"C",6.60,,,
"COBBOSSEECON",5236.00,1.00,1984-5-24 0:00:00,"CW",3.00,10.00,"C",8.60,,,
"COBBOSSEECON",5236.00,1.00,1984-5-24 0:00:00,"CW",3.00,10.00,"C",9.30,,,
"COBBOSSEECON",5236.00,1.00,1984-5-24 0:00:00,"CW",3.00,10.00,"C",9.70,,,
"COBBOSSEECON",5236.00,1.00,1984-7-30 0:00:00,"CW",3.00,7.00,"C",4.70,,,
"COBBOSSEECON",5236.00,1.00,1984-8-13 0:00:00,"CW",3.00,6.00,"C",5.80,,,
"COBBOSSEECON",5236.00,1.00,1984-8-27 0:00:00,"CW",3.00,6.00,"C",16.70,,,
"COBBOSSEECON",5236.00,1.00,1984-9-17 0:00:00,"CW",3.00,9.00,"C",13.30,,,
"COBBOSSEECON",5236.00,1.00,1984-10-11 0:00:00,"CW",3.00,10.00,"C",12.40,,,
"COBBOSSEECON",5236.00,1.00,1985-5-15 0:00:00,"CW",3.00,10.00,"C",3.50,,,
"COBBOSSEECON",5236.00,1.00,1985-6-25 0:00:00,"CW",3.00,8.00,"C",3.40,,,
"COBBOSSEECON",5236.00,1.00,1985-8-27 0:00:00,"CW",3.00,8.00,"C",20.30,,,
"COBBOSSEECON",5236.00,1.00,1985-9-6 0:00:00,"CW",3.00,10.00,"C",13.50,,,
"COBBOSSEECON",5236.00,1.00,1986-4-25 0:00:00,"EI",2.00,10.00,"C",4.00,,,
"COBBOSSEECON",5236.00,1.00,1986-5-15 0:00:00,"CW",3.00,10.00,"C",8.40,,,
"COBBOSSEECON",5236.00,1.00,1986-6-18 0:00:00,"EI",2.00,8.00,"C",4.80,,,
"COBBOSSEECON",5236.00,1.00,1986-7-18 0:00:00,"CW",3.00,7.00,"C",3.90,,,
"COBBOSSEECON",5236.00,1.00,1986-8-15 0:00:00,"EI",3.00,7.00,"C",6.30,,,
"COBBOSSEECON",5236.00,1.00,1986-9-2 0:00:00,"CW",3.00,9.00,"C",8.60,,,
"COBBOSSEECON",5236.00,1.00,1986-10-22 0:00:00,"CW",3.00,10.00,"C",7.50,,,
"COBBOSSEECON",5236.00,1.00,1987-6-19 0:00:00,"CW",3.00,8.00,"C",4.50,,,
"COBBOSSEECON",5236.00,1.00,1987-7-17 0:00:00,"CW",3.00,7.00,"C",5.00,,,
"COBBOSSEECON",5236.00,1.00,1987-8-12 0:00:00,"CW",3.00,7.00,"C",6.30,,,
"COBBOSSEECON",5236.00,1.00,1987-10-6 0:00:00,"CW",3.00,10.00,"C",7.60,,,
"COBBOSSEECON",5236.00,1.00,1988-6-28 0:00:00,"CW",3.00,10.00,"C",3.60,,,
"COBBOSSEECON",5236.00,1.00,1988-7-21 0:00:00,"EI",2.00,5.00,"C",7.20,,,
"COBBOSSEECON",5236.00,1.00,1988-7-28 0:00:00,"CW",3.00,6.00,"C",7.20,,,
"COBBOSSEECON",5236.00,1.00,1988-9-27 0:00:00,"CW",3.00,10.00,"C",13.00,,,
"COBBOSSEECON",5236.00,1.00,1988-10-20 0:00:00,"CW",3.00,10.00,"C",7.60,,,
"COBBOSSEECON",5236.00,1.00,1989-5-25 0:00:00,"CW",3.00,10.00,"C",4.60,,,
"COBBOSSEECON",5236.00,1.00,1989-6-30 0:00:00,"CW",3.00,10.00,"C",4.70,,,
"COBBOSSEECON",5236.00,1.00,1989-8-8 0:00:00,"CW",3.00,6.00,"C",6.70,,,
"COBBOSSEECON",5236.00,1.00,1991-5-28 0:00:00,"CW",3.00,10.00,"C",4.40,,,
"COBBOSSEECON",5236.00,1.00,1991-6-18 0:00:00,"CW",3.00,10.00,"C",6.80,,,
"COBBOSSEECON",5236.00,1.00,1991-7-24 0:00:00,"CW",3.00,5.00,"C",19.60,,,
"COBBOSSEECON",5236.00,1.00,1991-8-26 0:00:00,"CW",3.00,10.00,"C",14.30,,,
"COBBOSSEECON",5236.00,1.00,1991-9-16 0:00:00,"CW",3.00,9.00,"C",19.60,,,
"COBBOSSEECON",5236.00,1.00,1992-5-12 0:00:00,"CW",3.00,10.00,"C",9.50,,,
"COBBOSSEECON",5236.00,1.00,1992-6-9 0:00:00,"CW",3.00,7.00,"C",39.60,"D",,
"COBBOSSEECON",5236.00,1.00,1992-6-9 0:00:00,"CW",3.00,7.00,"C",40.10,"D",,
"COBBOSSEECON",5236.00,1.00,1992-7-14 0:00:00,"CW",3.00,7.00,"C",34.40,,,
"COBBOSSEECON",5236.00,1.00,1992-8-11 0:00:00,"CW",3.00,6.00,"C",14.30,,,
"COBBOSSEECON",5236.00,1.00,1992-9-9 0:00:00,"CW",3.00,8.00,"C",11.40,"D",,
"COBBOSSEECON",5236.00,1.00,1992-10-14 0:00:00,"CW",3.00,10.00,"C",19.30,,,
"COBBOSSEECON",5236.00,1.00,1993-5-3 0:00:00,"CW",3.00,10.00,"C",6.50,,,
"COBBOSSEECON",5236.00,1.00,1993-6-3 0:00:00,"CW",3.00,7.00,"C",21.70,,,
"COBBOSSEECON",5236.00,1.00,1993-7-6 0:00:00,"CW",3.00,5.00,"C",8.10,,,
"COBBOSSEECON",5236.00,1.00,1993-8-5 0:00:00,"CW",3.00,7.00,"C",14.20,,,
"COBBOSSEECON",5236.00,1.00,1993-9-2 0:00:00,"CW",3.00,7.00,"C",16.00,,,
"COBBOSSEECON",5236.00,1.00,1993-10-6 0:00:00,"CW",3.00,10.00,"C",22.30,,,
"COBBOSSEECON",5236.00,1.00,1994-5-4 0:00:00,"CW",3.00,10.00,"C",6.90,,,
"COBBOSSEECON",5236.00,1.00,1994-6-7 0:00:00,"CW",3.00,6.00,"C",14.10,,,
"COBBOSSEECON",5236.00,1.00,1994-7-7 0:00:00,"CW",3.00,7.00,"C",6.90,,,
"COBBOSSEECON",5236.00,1.00,1994-8-3 0:00:00,"CW",3.00,6.00,"C",22.50,,,
"COBBOSSEECON",5236.00,1.00,1994-9-7 0:00:00,"CW",3.00,10.00,"C",19.60,,,
"COBBOSSEECON",5236.00,1.00,1994-10-5 0:00:00,"CW",3.00,10.00,"C",14.60,,,
"COBBOSSEECON",5236.00,1.00,1996-5-14 0:00:00,"CW",3.00,10.00,"C",6.70,,,
"COBBOSSEECON",5236.00,1.00,1996-6-12 0:00:00,"CW",3.00,6.00,"C",6.90,,,
"COBBOSSEECON",5236.00,1.00,1996-7-11 0:00:00,"CW",3.00,7.00,"C",5.70,,,
"COBBOSSEECON",5236.00,1.00,1996-8-16 0:00:00,"CW",3.00,8.00,"C",12.60,,,
"COBBOSSEECON",5236.00,1.00,1996-9-17 0:00:00,"CW",3.00,10.00,"C",12.30,,,
"COBBOSSEECON",5236.00,1.00,1996-10-17 0:00:00,"CW",3.00,10.00,"C",4.40,,,
"COBBOSSEECON",5236.00,1.00,1997-5-23 0:00:00,"CW",3.00,10.00,"C",7.33,,"D",
"COBBOSSEECON",5236.00,1.00,1997-6-27 0:00:00,"CW",3.00,6.00,"C",6.92,,"D",
