"lake","midas","station","date","time","agency","project","depth","type","chla","r","l","flag","year","month"
"cobbossee","5236","1",1994-08-03,"0:00:00","cw","3",6,"c",22.5,NA,"",NA,1994,8
"cobbossee","5236","1",1994-09-07,"0:00:00","cw","3",10,"c",19.6,NA,"",NA,1994,9
"cobbossee","5236","1",1994-10-05,"0:00:00","cw","3",10,"c",14.6,NA,"",NA,1994,10
"cobbossee","5236","1",1996-05-14,"0:00:00","cw","3",10,"c",6.7,NA,"",NA,1996,5
"cobbossee","5236","1",1996-06-12,"0:00:00","cw","3",6,"c",6.9,NA,"",NA,1996,6
"cobbossee","5236","1",1996-07-11,"0:00:00","cw","3",7,"c",5.7,NA,"",NA,1996,7
"cobbossee","5236","1",1996-08-16,"0:00:00","cw","3",8,"c",12.6,NA,"",NA,1996,8
"cobbossee","5236","1",1996-09-17,"0:00:00","cw","3",10,"c",12.3,NA,"",NA,1996,9
"cobbossee","5236","1",1996-10-17,"0:00:00","cw","3",10,"c",4.4,NA,"",NA,1996,10
"cobbossee","5236","1",1997-05-23,"0:00:00","cw","3",10,"c",7.33,NA,"d",NA,1997,5
"cobbossee","5236","1",1997-06-27,"0:00:00","cw","3",6,"c",6.92,NA,"d",NA,1997,6
"cobbossee","5236","1",1997-07-29,"0:00:00","cw","3",7,"c",6.95,NA,"d",NA,1997,7
"cobbossee","5236","1",1997-08-29,"0:00:00","cw","3",7,"c",13.34,NA,"d",NA,1997,8
"cobbossee","5236","1",1997-09-25,"0:00:00","cw","3",10,"c",11.3,NA,"d",NA,1997,9
"cobbossee","5236","1",1997-09-25,"0:00:00","cw","3",10,"c",11.4,NA,"d",NA,1997,9
"cobbossee","5236","1",1997-10-09,"0:00:00","cw","3",10,"c",16,NA,"d",NA,1997,10
"cobbossee","5236","1",1998-05-20,"0:00:00","cw","3",7,"c",4.78,"1","d",NA,1998,5
"cobbossee","5236","1",1998-06-22,"0:00:00","cw","3",10,"c",5.47,"1","d",NA,1998,6
"cobbossee","5236","1",1998-07-25,"0:00:00","cw","3",6,"c",6.19,"1","d",NA,1998,7
"cobbossee","5236","1",1998-08-21,"0:00:00","cw","3",7,"c",14.5,"1","d",NA,1998,8
"cobbossee","5236","1",1998-09-18,"0:00:00","cw","3",9,"c",14.44,"1","d",NA,1998,9
"cobbossee","5236","1",1998-10-26,"0:00:00","cw","3",10,"c",10.81,"1","d",NA,1998,10
"cobbossee","5236","1",1999-05-13,"0:00:00","um","2",8,"c",5.8,"1","d",NA,1999,5
"cobbossee","5236","1",1999-05-27,"0:00:00","cw","3",8,"c",8.91,"1","d",NA,1999,5
"cobbossee","5236","1",1999-07-16,"0:00:00","cw","3",7,"c",12.99,"1","d",NA,1999,7
"cobbossee","5236","1",1999-08-09,"0:00:00","um","2",5,"c",11.7,"1","d",NA,1999,8
"cobbossee","5236","1",1999-08-18,"0:00:00","cw","3",8,"c",10.3,"1","d",NA,1999,8
"cobbossee","5236","1",1999-09-20,"0:00:00","cw","3",10,"c",13.7,"1","d",NA,1999,9
"cobbossee","5236","1",2000-05-16,"0:00:00","cw","3",10,"c",3.9,"1","d",NA,2000,5
"cobbossee","5236","1",2000-06-29,"0:00:00","cw","3",10,"c",6.4,"1","d",NA,2000,6
"cobbossee","5236","1",2000-07-25,"0:00:00","cw","3",8,"c",7.8,"1","d",NA,2000,7
"cobbossee","5236","1",2000-08-15,"0:00:00","cw","3",7,"c",10.6,"2","d",NA,2000,8
"cobbossee","5236","1",2000-08-15,"0:00:00","cw","3",7,"c",10.7,"1","d",NA,2000,8
"cobbossee","5236","1",2000-09-26,"0:00:00","cw","3",10,"c",11.6,"1","d",NA,2000,9
"cobbossee","5236","1",2000-09-26,"0:00:00","cw","3",10,"c",12.7,"1","d",NA,2000,9
"cobbossee","5236","1",2000-10-20,"0:00:00","cw","3",10,"c",8.4,"1","d",NA,2000,10
"cobbossee","5236","1",2001-05-04,"0:00:00","cw","3",10,"c",12.8,"1","d",NA,2001,5
"cobbossee","5236","1",2001-06-08,"0:00:00","cw","3",7,"c",15.2,"1","d",NA,2001,6
"cobbossee","5236","1",2001-06-08,"0:00:00","cw","3",7,"c",17.1,"2","d",NA,2001,6
"cobbossee","5236","1",2001-07-10,"0:00:00","cw","3",7,"c",6.8,"1","d",NA,2001,7
"cobbossee","5236","1",2001-07-10,"0:00:00","cw","3",7,"c",6.8,"2","d",NA,2001,7
"cobbossee","5236","1",2001-08-14,"0:00:00","cw","3",7,"c",11,"2","d",NA,2001,8
"cobbossee","5236","1",2001-08-14,"0:00:00","cw","3",7,"c",11.3,"1","d",NA,2001,8
"cobbossee","5236","1",2001-09-12,"0:00:00","cw","3",8,"c",12.1,"2","d",NA,2001,9
"cobbossee","5236","1",2001-09-12,"0:00:00","cw","3",8,"c",13.5,"1","d",NA,2001,9
"cobbossee","5236","1",2001-10-02,"0:00:00","cw","3",10,"c",14,"2","d",NA,2001,10
"cobbossee","5236","1",2001-10-02,"0:00:00","cw","3",10,"c",14.2,"1","d",NA,2001,10
"cobbossee","5236","1",2002-05-10,"0:00:00","cw","3",10,"c",6.4,"1","d",NA,2002,5
"cobbossee","5236","1",2002-06-18,"0:00:00","cw","3",10,"c",3.6,"1","d",NA,2002,6
"cobbossee","5236","1",2002-07-24,"0:00:00","cw","3",8,"c",5.9,"1","d",NA,2002,7
"cobbossee","5236","1",2002-08-26,"0:00:00","cw","3",7,"c",10.6,"1","d",NA,2002,8
"cobbossee","5236","1",2002-09-24,"0:00:00","cw","3",10,"c",10.8,"1","d",NA,2002,9
"cobbossee","5236","1",2002-10-24,"0:00:00","cw","3",10,"c",17.2,"1","d",NA,2002,10
"cobbossee","5236","1",2003-05-21,"0:00:00","cw","3",4,"c",4.7,"1","d",NA,2003,5
"cobbossee","5236","1",2003-06-16,"0:00:00","cw","3",9,"c",6.9,"1","d",NA,2003,6
"cobbossee","5236","1",2003-07-21,"0:00:00","cw","3",7,"c",8.9,"1","d",NA,2003,7
"cobbossee","5236","1",2003-08-20,"0:00:00","cw","3",7,"c",10.1,"1","d",NA,2003,8
"cobbossee","5236","1",2003-09-26,"0:00:00","cw","3",8,"c",10.8,"1","d",NA,2003,9
"cobbossee","5236","1",2003-10-31,"0:00:00","cw","3",10,"c",6.1,"1","d",NA,2003,10
"cobbossee","5236","1",2004-05-25,"0:00:00","cw","3",9,"c",4.9,"1","d",NA,2004,5
"cobbossee","5236","1",2004-06-21,"0:00:00","cw","3",7,"c",3.7,"1","d",NA,2004,6
"cobbossee","5236","1",2004-07-21,"0:00:00","cw","3",6,"c",5.4,"1","d",NA,2004,7
"cobbossee","5236","1",2004-08-16,"0:00:00","cw","3",7,"c",7.7,"1","d",NA,2004,8
"cobbossee","5236","1",2004-09-21,"0:00:00","cw","3",10,"c",13.3,"1","d",NA,2004,9
"cobbossee","5236","1",2004-10-19,"0:00:00","cw","3",10,"c",11,"1","d",NA,2004,10
"cobbossee","5236","1",2004-10-19,"0:00:00","cw","3",10,"c",11.5,"1","d",NA,2004,10
"cobbossee","5236","1",2005-05-27,"0:00:00","cw","3",10,"c",6.9,"1","d",NA,2005,5
"cobbossee","5236","1",2005-06-28,"0:00:00","cw","3",6,"c",11.4,"1","d",NA,2005,6
"cobbossee","5236","1",2005-07-22,"0:00:00","cw","3",5,"c",6.5,"1","d",NA,2005,7
"cobbossee","5236","1",2005-08-22,"0:00:00","cw","3",6,"c",13.7,"1","d",NA,2005,8
"cobbossee","5236","1",2005-09-28,"0:00:00","cw","3",9,"c",8.8,"1","d",NA,2005,9
"cobbossee","5236","1",2006-05-26,"0:00:00","cw","3",10,"c",5.2,"1","d",NA,2006,5
"cobbossee","5236","1",2006-06-19,"0:00:00","cw","3",10,"c",5,"1","d",NA,2006,6
"cobbossee","5236","1",2006-07-19,"0:00:00","cw","3",9,"c",4.7,"1","d",NA,2006,7
"cobbossee","5236","1",2006-08-17,"0:00:00","cw","3",8,"c",8.4,"1","d",NA,2006,8
"cobbossee","5236","1",2006-09-26,"0:00:00","cw","3",10,"c",9.1,"1","d",NA,2006,9
"cobbossee","5236","1",2006-10-27,"0:00:00","cw","3",10,"c",14,"1","d",NA,2006,10
"cobbossee","5236","1",2007-05-23,"0:00:00","cw","3",10,"c",5,"1","d",NA,2007,5
"cobbossee","5236","1",2007-06-13,"0:00:00","cw","3",8,"c",4.8,"1","d",NA,2007,6
"cobbossee","5236","1",2007-07-12,"0:00:00","cw","3",6,"c",5.5,"1","d",NA,2007,7
"cobbossee","5236","1",2007-08-14,"0:00:00","cw","3",7,"c",14,"1","d",NA,2007,8
"cobbossee","5236","1",2007-08-29,"0:00:00","cw","3",7,"c",10,"1","d",NA,2007,8
"cobbossee","5236","1",2007-10-26,"0:00:00","cw","3",10,"c",6,"1","d",NA,2007,10
"cobbossee","5236","1",2008-05-29,"0:00:00","cw","3",8,"c",5.5,"1","d",NA,2008,5
"cobbossee","5236","1",2008-06-19,"0:00:00","cw","3",6,"c",5.2,"1","d",NA,2008,6
"cobbossee","5236","1",2008-07-22,"0:00:00","cw","3",9,"c",7.3,"1","d",NA,2008,7
"cobbossee","5236","1",2008-08-15,"0:00:00","cw","3",7,"c",11,"1","d",NA,2008,8
"cobbossee","5236","1",2008-08-20,"0:00:00","ei","2",6,"c",12,"1","s",NA,2008,8
"cobbossee","5236","1",2008-09-17,"0:00:00","cw","3",8,"c",15,"1","d",NA,2008,9
"cobbossee","5236","1",2008-10-15,"0:00:00","cw","3",10,"c",14,"1","d",NA,2008,10
"cobbossee","5236","1",2009-05-26,"0:00:00","cw","3",9,"c",7,"1","d",NA,2009,5
"cobbossee","5236","1",2009-06-25,"0:00:00","cw","3",10,"c",7.2,"1","d",NA,2009,6
"cobbossee","5236","1",2009-07-20,"0:00:00","cw","3",8,"c",6.8,"1","d",NA,2009,7
"cobbossee","5236","1",2009-08-17,"0:00:00","cw","3",6,"c",18,"1","d",NA,2009,8
"cobbossee","5236","1",2009-09-21,"0:00:00","cw","3",10,"c",12,"1","d",NA,2009,9
"cobbossee","5236","1",2009-10-30,"0:00:00","cw","3",10,"c",11,"1","d",NA,2009,10
"cobbossee","5236","1",2010-05-21,"0:00:00","cw","3",10,"c",11,"1","d",NA,2010,5
"cobbossee","5236","1",2010-06-14,"0:00:00","cw","3",6,"c",4.7,"1","d",NA,2010,6
"cobbossee","5236","1",2010-07-15,"0:00:00","cw","3",6,"c",3.4,"1","d",NA,2010,7
"cobbossee","5236","1",2010-08-05,"0:00:00","cw","3",6.5,"c",6.6,"2","d",NA,2010,8
"cobbossee","5236","1",2010-08-05,"0:00:00","cw","3",6.5,"c",6.8,"1","d",NA,2010,8
"cobbossee","5236","1",2010-08-19,"0:00:00","ei","2",7,"c",11,"1","s",NA,2010,8
"cobbossee","5236","1",2010-09-16,"0:00:00","cw","3",9,"c",16,"1","d",NA,2010,9
"cobbossee","5236","1",2010-10-26,"0:00:00","cw","3",10,"c",8.6,"1","d",NA,2010,10
"cobbossee","5236","1",2011-05-25,"0:00:00","cw","3",10,"c",5.5,"1","d",NA,2011,5
"cobbossee","5236","1",2011-06-16,"0:00:00","cw","3",7,"c",6.6,"1","d",NA,2011,6
"cobbossee","5236","1",2011-06-30,"0:00:00","cw","3",6,"c",3.8,"1","d",NA,2011,6
"cobbossee","5236","1",2011-07-11,"0:00:00","cw","3",6,"c",3.8,"1","d",NA,2011,7
"cobbossee","5236","1",2011-08-09,"0:00:00","cw","3",6.5,"c",9.7,"1","d",NA,2011,8
"cobbossee","5236","1",2011-09-21,"0:00:00","cw","3",9.5,"c",10,"2","d",NA,2011,9
"cobbossee","5236","1",2011-09-21,"0:00:00","cw","3",9.5,"c",11,"1","d",NA,2011,9
"cobbossee","5236","1",2012-06-01,"0:00:00","cw","3",7,"c",3.4,"1","d",NA,2012,6
"cobbossee","5236","1",2012-06-19,"0:00:00","cw","3",6,"c",4.1,"1","d",NA,2012,6
"cobbossee","5236","1",2012-07-11,"0:00:00","cw","3",6,"c",4.2,"1","d",NA,2012,7
"cobbossee","5236","1",2012-08-14,"0:00:00","cw","3",6.5,"c",6,"1","d",NA,2012,8
"cobbossee","5236","1",2012-09-25,"0:00:00","cw","3",9,"c",9.7,"1","d",NA,2012,9
"cobbossee","5236","1",2012-10-26,"0:00:00","cw","3",9,"c",12,"1","d",NA,2012,10
"cobbossee","5236","1",2013-05-31,"0:00:00","cw","3",9,"c",1.9,"1","d",NA,2013,5
"cobbossee","5236","1",2013-06-18,"0:00:00","cw","3",7,"c",5.5,"1","d",NA,2013,6
"cobbossee","5236","1",2013-07-25,"0:00:00","cw","3",6.5,"c",16,"1","d",NA,2013,7
"cobbossee","5236","1",2013-08-29,"0:00:00","cw","3",7,"c",9.1,"1","d",NA,2013,8
"cobbossee","5236","1",2013-10-01,"0:00:00","cw","3",9,"c",11,"1","d",NA,2013,10
"cobbossee","5236","1",2014-05-29,"0:00:00","cw","3",8,"c",25,"1","hetl",NA,2014,5
"cobbossee","5236","1",2014-06-11,"0:00:00","cw","3",7,"c",5,"1","hetl",NA,2014,6
"cobbossee","5236","1",2014-07-02,"0:00:00","cw","3",8,"c",9.3,"1","hetl",NA,2014,7
"cobbossee","5236","1",2014-08-01,"0:00:00","cw","3",6.5,"c",5.1,"1","hetl",NA,2014,8
"cobbossee","5236","1",2014-08-01,"0:00:00","cw","3",6.5,"c",6.1,"2","hetl",NA,2014,8
"cobbossee","5236","1",2014-08-19,"0:00:00","ei","2",5,"c",3.8,"1","hetl",NA,2014,8
"cobbossee","5236","1",2014-09-12,"0:00:00","cw","3",7,"c",10,"1","hetl",NA,2014,9
"cobbossee","5236","1",2014-10-15,"0:00:00","cw","3",9,"c",12,"1","hetl",NA,2014,10
"cobbossee","5236","1",2015-05-26,"0:00:00","cw","3",7,"c",7.2,"1","hetl",NA,2015,5
"cobbossee","5236","1",2015-06-25,"0:00:00","cw","3",8,"c",7,"1","hetl",NA,2015,6
"cobbossee","5236","1",2015-07-24,"0:00:00","cw","3",7,"c",7,"1","hetl",NA,2015,7
"cobbossee","5236","1",2015-08-25,"0:00:00","cw","3",6,"c",9.1,"1","hetl",NA,2015,8
"cobbossee","5236","1",2015-09-24,"0:00:00","cw","3",8,"c",12,"1","hetl",NA,2015,9
"cobbossee","5236","1",2015-10-20,"0:00:00","cw","3",10,"c",7,"1","hetl",NA,2015,10
"cobbossee","5236","1",2016-05-12,"0:00:00","cw","3",9,"c",2.6,"1","hetl",NA,2016,5
"cobbossee","5236","1",2016-06-08,"0:00:00","cw","3",6,"c",2.1,"1","hetl",NA,2016,6
"cobbossee","5236","1",2016-06-22,"0:00:00","cw","3",9,"c",2.8,"1","hetl",NA,2016,6
"cobbossee","5236","1",2016-07-13,"0:00:00","cw","3",7,"c",2.6,"1","hetl",NA,2016,7
"cobbossee","5236","1",2016-08-09,"0:00:00","cw","3",7,"c",3.1,"1","hetl",NA,2016,8
"cobbossee","5236","1",2016-09-07,"0:00:00","cw","3",7.5,"c",4.7,"1","hetl",NA,2016,9
"cobbossee","5236","1",2016-10-05,"0:00:00","cw","3",9,"c",6.5,"1","hetl",NA,2016,10
"cobbossee","5236","1",2017-05-18,"0:00:00","cw","3",9,"c",14,"1","hetl",NA,2017,5
"cobbossee","5236","1",2017-06-13,"0:00:00","cw","3",9,"c",4.3,"1","hetl",NA,2017,6
"cobbossee","5236","1",2017-07-14,"0:00:00","cw","3",7,"c",3.8,"1","hetl",NA,2017,7
"cobbossee","5236","1",2017-08-09,"0:00:00","cw","3",7,"c",6.1,"1","hetl",NA,2017,8
"cobbossee","5236","1",2017-09-25,"0:00:00","cw","3",9,"c",12,"1","hetl",NA,2017,9
"cobbossee","5236","1",2017-10-16,"0:00:00","cw","3",9,"c",14,"1","hetl",NA,2017,10
"cobbossee","5236","1",2018-05-29,"0:00:00","cw","3",9,"c",8,"1","hetl",NA,2018,5
"cobbossee","5236","1",2018-06-12,"0:00:00","cw","3",8,"c",5,"1","hetl",NA,2018,6
"cobbossee","5236","1",2018-07-09,"0:00:00","cw","3",7,"c",4,"1","hetl",NA,2018,7
"cobbossee","5236","1",2018-08-08,"0:00:00","cw","3",7,"c",10,"1","hetl",NA,2018,8
"cobbossee","5236","1",2018-09-05,"0:00:00","cw","3",7,"c",7,"1","hetl",NA,2018,9
"cobbossee","5236","1",2018-09-21,"0:00:00","cw","3",7.5,"c",9,"1","hetl",NA,2018,9
"cobbossee","5236","1",2018-10-19,"0:00:00","cw","3",9,"c",7,"1","hetl",NA,2018,10
"cobbossee","5236","2",1976-05-17,"0:00:00","cw","3",NA,"c",6.7,NA,"",NA,1976,5
"cobbossee","5236","2",1976-06-10,"0:00:00","cw","3",NA,"c",3.1,NA,"",NA,1976,6
"cobbossee","5236","2",1976-06-24,"0:00:00","cw","3",NA,"c",1.7,NA,"",NA,1976,6
"cobbossee","5236","2",1976-07-08,"0:00:00","cw","3",NA,"c",3.2,NA,"",NA,1976,7
"cobbossee","5236","2",1976-07-26,"0:00:00","cw","3",NA,"c",4.4,NA,"",NA,1976,7
"cobbossee","5236","2",1976-08-05,"0:00:00","cw","3",NA,"c",4.5,NA,"",NA,1976,8
"cobbossee","5236","2",1976-08-19,"0:00:00","cw","3",NA,"c",4.1,NA,"",NA,1976,8
"cobbossee","5236","2",1976-09-03,"0:00:00","cw","3",NA,"c",11.7,NA,"",NA,1976,9
"cobbossee","5236","2",1976-09-17,"0:00:00","cw","3",NA,"c",14.5,NA,"",NA,1976,9
"cobbossee","5236","2",1976-10-01,"0:00:00","cw","3",NA,"c",8.2,NA,"",NA,1976,10
"cobbossee","5236","2",1977-07-20,"0:00:00","cw","3",6,"c",1.8,"1","d",NA,1977,7
"cobbossee","5236","2",1977-08-26,"0:00:00","cw","3",2,"g",20,NA,"",NA,1977,8
"cobbossee","5236","2",1977-08-26,"0:00:00","cw","3",6,"c",19.9,"1","d",NA,1977,8
"cobbossee","5236","2",1977-09-30,"0:00:00","cw","3",5,"c",5.3,NA,"",NA,1977,9
"cobbossee","5236","2",1977-10-10,"0:00:00","cw","3",5,"c",9.7,NA,"",NA,1977,10
"cobbossee","5236","2",1978-01-24,"0:00:00","cw","3",3,"g",10.2,NA,"",NA,1978,1
"cobbossee","5236","2",1978-01-24,"0:00:00","cw","3",7,"g",2.4,NA,"",NA,1978,1
"cobbossee","5236","2",1978-02-17,"0:00:00","cw","3",3,"g",10.2,NA,"",NA,1978,2
"cobbossee","5236","2",1978-03-24,"0:00:00","cw","3",3,"g",3.9,NA,"",NA,1978,3
"cobbossee","5236","2",1978-06-04,"0:00:00","cw","3",0,"g",1.9,NA,"",NA,1978,6
"cobbossee","5236","2",1978-06-08,"0:00:00","cw","3",5,"g",3.1,NA,"",NA,1978,6
"cobbossee","5236","2",1978-06-26,"0:00:00","cw","3",5,"c",3.1,NA,"",NA,1978,6
"cobbossee","5236","2",1978-07-31,"0:00:00","cw","3",0,"g",7.1,NA,"",NA,1978,7
"cobbossee","5236","2",1978-08-05,"0:00:00","cw","3",5,"c",13.9,NA,"",NA,1978,8
"cobbossee","5236","2",1978-08-11,"0:00:00","cw","3",5,"c",7.1,NA,"",NA,1978,8
"cobbossee","5236","2",1978-09-26,"0:00:00","cw","3",5,"c",13.7,NA,"",NA,1978,9
"cobbossee","5236","2",1978-10-19,"0:00:00","cw","3",5,"c",4.1,NA,"",NA,1978,10
"cobbossee","5236","2",1978-11-21,"0:00:00","cw","3",5,"c",14.4,NA,"",NA,1978,11
"cobbossee","5236","2",1978-12-29,"0:00:00","cw","3",5,"c",15.5,NA,"",NA,1978,12
"cobbossee","5236","2",1979-02-22,"0:00:00","cw","3",5,"c",6.7,NA,"",NA,1979,2
"cobbossee","5236","2",1979-04-23,"0:00:00","cw","3",10,"c",13.6,NA,"",NA,1979,4
"cobbossee","5236","2",1979-05-07,"0:00:00","cw","3",10,"c",5.4,NA,"",NA,1979,5
"cobbossee","5236","2",1979-06-01,"0:00:00","cw","3",10,"c",6.3,NA,"",NA,1979,6
"cobbossee","5236","2",1979-06-13,"0:00:00","cw","3",10,"c",5.9,NA,"",NA,1979,6
"cobbossee","5236","2",1979-06-28,"0:00:00","cw","3",10,"c",2.7,NA,"",NA,1979,6
"cobbossee","5236","2",1979-07-10,"0:00:00","cw","3",10,"c",2.8,NA,"",NA,1979,7
"cobbossee","5236","2",1979-07-27,"0:00:00","cw","3",10,"c",4,NA,"",NA,1979,7
"cobbossee","5236","2",1979-08-08,"0:00:00","cw","3",9,"c",7.5,NA,"",NA,1979,8
"cobbossee","5236","2",1979-08-22,"0:00:00","cw","3",8,"c",11.7,NA,"",NA,1979,8
"cobbossee","5236","2",1979-09-07,"0:00:00","cw","3",8,"c",36.5,NA,"",NA,1979,9
"cobbossee","5236","2",1979-09-19,"0:00:00","cw","3",8,"c",37.9,NA,"",NA,1979,9
"cobbossee","5236","2",1979-10-02,"0:00:00","cw","3",8,"c",4.4,NA,"",NA,1979,10
"cobbossee","5236","2",1979-10-15,"0:00:00","cw","3",9,"c",10.4,NA,"",NA,1979,10
"cobbossee","5236","2",1979-10-30,"0:00:00","cw","3",10,"c",14.2,NA,"",NA,1979,10
"cobbossee","5236","2",1980-02-04,"0:00:00","cw","3",10,"c",9,NA,"",NA,1980,2
"cobbossee","5236","2",1980-02-04,"0:00:00","cw","3",10,"c",9.7,NA,"",NA,1980,2
"cobbossee","5236","2",1980-04-14,"0:00:00","cw","3",10,"c",2.6,NA,"",NA,1980,4
"cobbossee","5236","2",1980-04-14,"0:00:00","cw","3",10,"c",3,NA,"",NA,1980,4
"cobbossee","5236","2",1980-05-05,"0:00:00","cw","3",10,"c",5,NA,"",NA,1980,5
"cobbossee","5236","2",1980-05-05,"0:00:00","cw","3",10,"c",5.1,NA,"",NA,1980,5
"cobbossee","5236","2",1980-05-29,"0:00:00","cw","3",10,"c",2.9,NA,"",NA,1980,5
"cobbossee","5236","2",1980-05-29,"0:00:00","cw","3",10,"c",3.4,NA,"",NA,1980,5
"cobbossee","5236","2",1980-06-05,"0:00:00","cw","3",10,"c",4.7,NA,"",NA,1980,6
"cobbossee","5236","2",1980-06-18,"0:00:00","cw","3",10,"c",3.8,NA,"",NA,1980,6
"cobbossee","5236","2",1980-07-10,"0:00:00","cw","3",9,"c",3.5,NA,"",NA,1980,7
"cobbossee","5236","2",1980-07-24,"0:00:00","cw","3",8,"c",5.2,NA,"",NA,1980,7
"cobbossee","5236","2",1980-08-06,"0:00:00","cw","3",8,"c",7.4,NA,"",NA,1980,8
"cobbossee","5236","2",1980-08-21,"0:00:00","cw","3",6,"c",20.7,NA,"",NA,1980,8
"cobbossee","5236","2",1980-09-04,"0:00:00","cw","3",7,"c",34.7,NA,"",NA,1980,9
"cobbossee","5236","2",1980-09-18,"0:00:00","cw","3",9,"c",30.4,NA,"",NA,1980,9
"cobbossee","5236","2",1980-10-07,"0:00:00","cw","3",10,"c",6.8,NA,"",NA,1980,10
"cobbossee","5236","2",1980-11-07,"0:00:00","cw","3",10,"c",6.1,NA,"",NA,1980,11
"cobbossee","5236","2",1981-03-24,"0:00:00","cw","3",10,"c",3.9,NA,"",NA,1981,3
"cobbossee","5236","2",1981-04-28,"0:00:00","cw","3",10,"c",7.3,NA,"",NA,1981,4
"cobbossee","5236","2",1981-05-26,"0:00:00","cw","3",10,"c",6.1,NA,"",NA,1981,5
"cobbossee","5236","2",1981-06-18,"0:00:00","cw","3",10,"c",2.1,NA,"",NA,1981,6
"cobbossee","5236","2",1981-07-08,"0:00:00","cw","3",9,"c",3,NA,"",NA,1981,7
"cobbossee","5236","2",1981-07-08,"0:00:00","cw","3",9,"c",3.1,NA,"",NA,1981,7
"cobbossee","5236","2",1981-09-02,"0:00:00","cw","3",8,"c",20.3,NA,"",NA,1981,9
"cobbossee","5236","2",1981-09-18,"0:00:00","cw","3",10,"c",10.5,NA,"",NA,1981,9
"cobbossee","5236","2",1981-10-01,"0:00:00","cw","3",10,"c",12.5,NA,"",NA,1981,10
"cobbossee","5236","2",1981-11-09,"0:00:00","cw","3",10,"c",12.3,NA,"",NA,1981,11
"cobbossee","5236","2",1982-03-15,"0:00:00","cw","3",10,"c",2.7,NA,"",NA,1982,3
"cobbossee","5236","2",1982-05-06,"0:00:00","cw","3",10,"c",4.3,NA,"",NA,1982,5
"cobbossee","5236","2",1982-06-03,"0:00:00","cw","3",10,"c",3.3,NA,"",NA,1982,6
"cobbossee","5236","2",1982-07-09,"0:00:00","cw","3",10,"c",4.3,NA,"",NA,1982,7
"cobbossee","5236","2",1982-08-03,"0:00:00","cw","3",7,"c",5,NA,"",NA,1982,8
"cobbossee","5236","2",1982-08-31,"0:00:00","cw","3",7,"c",2.9,NA,"",NA,1982,8
"cobbossee","5236","2",1982-09-17,"0:00:00","cw","3",8,"c",2.9,NA,"",NA,1982,9
"cobbossee","5236","2",1982-10-19,"0:00:00","cw","3",10,"c",6.2,NA,"",NA,1982,10
"cobbossee","5236","2",1983-06-13,"0:00:00","cw","3",10,"c",3.9,NA,"",NA,1983,6
"cobbossee","5236","2",1983-07-07,"0:00:00","cw","3",6,"c",4.6,NA,"",NA,1983,7
"cobbossee","5236","2",1983-08-10,"0:00:00","cw","3",5,"c",4.7,NA,"",NA,1983,8
"cobbossee","5236","2",1983-09-06,"0:00:00","cw","3",7,"c",8,NA,"",NA,1983,9
"cobbossee","5236","2",1983-09-23,"0:00:00","cw","3",8,"c",17.8,NA,"",NA,1983,9
"cobbossee","5236","2",1983-10-07,"0:00:00","cw","3",10,"c",5,NA,"",NA,1983,10
"cobbossee","5236","2",1983-11-02,"0:00:00","cw","3",9,"c",16.9,NA,"",NA,1983,11
"cobbossee","5236","2",1984-05-10,"0:00:00","cw","3",10,"c",7.2,NA,"",NA,1984,5
"cobbossee","5236","2",1984-07-30,"0:00:00","cw","3",7,"c",4,NA,"",NA,1984,7
"cobbossee","5236","2",1984-08-13,"0:00:00","cw","3",5,"c",3.7,NA,"",NA,1984,8
"cobbossee","5236","2",1984-08-27,"0:00:00","cw","3",7,"c",13.2,NA,"",NA,1984,8
"cobbossee","5236","2",1984-09-17,"0:00:00","cw","3",8,"c",9.3,NA,"",NA,1984,9
"cobbossee","5236","2",1984-10-11,"0:00:00","cw","3",10,"c",12.3,NA,"",NA,1984,10
"cobbossee","5236","2",1985-06-25,"0:00:00","cw","3",8,"c",2.6,NA,"",NA,1985,6
"cobbossee","5236","2",1985-08-27,"0:00:00","cw","3",6,"c",11.3,NA,"",NA,1985,8
"cobbossee","5236","2",1985-08-27,"0:00:00","cw","3",6,"c",11.7,NA,"",NA,1985,8
"cobbossee","5236","2",1985-09-06,"0:00:00","cw","3",9,"c",12.1,NA,"",NA,1985,9
"cobbossee","5236","2",1985-09-06,"0:00:00","cw","3",9,"c",12.3,NA,"",NA,1985,9
"cobbossee","5236","2",1986-04-25,"0:00:00","ei","2",10,"c",7.8,NA,"",NA,1986,4
"cobbossee","5236","2",1986-06-18,"0:00:00","ei","2",9,"c",4.5,NA,"",NA,1986,6
"cobbossee","5236","2",1986-07-18,"0:00:00","cw","3",8,"c",4,NA,"",NA,1986,7
"cobbossee","5236","2",1986-08-15,"0:00:00","cw","3",7,"c",7.7,NA,"",NA,1986,8
"cobbossee","5236","2",1986-09-02,"0:00:00","cw","3",9,"c",11.5,NA,"",NA,1986,9
"cobbossee","5236","2",1986-10-22,"0:00:00","cw","3",10,"c",10.7,NA,"",NA,1986,10
"cobbossee","5236","2",1987-05-18,"0:00:00","cw","3",10,"c",4.8,NA,"",NA,1987,5
"cobbossee","5236","2",1987-06-19,"0:00:00","cw","3",10,"c",2.9,NA,"",NA,1987,6
"cobbossee","5236","2",1987-07-17,"0:00:00","cw","3",8,"c",5.1,NA,"",NA,1987,7
