"lake","midas","station","date","time","agency","project","surveyor1","surveyor2","surveyor3","surveyor4","windvel","winddir","cloudcvr","secchi","seccbot","scope","rep","qa_cert","gloeo","comments","sampleid","year","month"
"cobbossee","5236","2",1980-09-18,"0:00:00","cw","3","king,wendy","sage,kathy","",NA,NA,NA,NA,1.6,"n","2","1",NA,NA,"","5236_2_1980-09-18_cw",1980,9
"cobbossee","5236","2",1980-10-07,"0:00:00","cw","3","dennis,jeff","king,wendy","",NA,1,7,"o",3.7,"n","2","1",NA,NA,"","5236_2_1980-10-07_cw",1980,10
"cobbossee","5236","2",1980-11-07,"0:00:00","cw","3","dennis,jeff","king,wendy","",NA,1,6,"b",5.1,"n","2","1",NA,NA,"","5236_2_1980-11-07_cw",1980,11
"cobbossee","5236","2",1981-03-24,"0:00:00","cw","3","dennis,jeff","king,wendy","",NA,1,6,"c",5.3,"n","2","1",NA,NA,"","5236_2_1981-03-24_cw",1981,3
"cobbossee","5236","2",1981-04-28,"0:00:00","cw","3","dennis,jeff","king,wendy","",NA,10,8,"b",3.9,"n","2","1",NA,NA,"","5236_2_1981-04-28_cw",1981,4
"cobbossee","5236","2",1981-05-26,"0:00:00","cw","3","dennis,jeff","king,wendy","",NA,3,6,"b",4.2,"n","2","1",NA,NA,"","5236_2_1981-05-26_cw",1981,5
"cobbossee","5236","2",1981-06-10,"0:00:00","cw","3","king,wendy","brennan,ross","",NA,20,7,"b",4.4,"n","2","1",NA,NA,"","5236_2_1981-06-10_cw",1981,6
"cobbossee","5236","2",1981-06-18,"0:00:00","cw","3","king,wendy","brennan,ross","",NA,3,5,"b",6.3,"n","2","1",NA,NA,"","5236_2_1981-06-18_cw",1981,6
"cobbossee","5236","2",1981-07-08,"0:00:00","cw","3","king,wendy","brennan,ross","",NA,12,6,"b",5.7,"n","2","1",NA,NA,"","5236_2_1981-07-08_cw",1981,7
"cobbossee","5236","2",1981-07-20,"0:00:00","ei","3","king,wendy","brennan,ross","",NA,2,5,"o",4.5,"n","2","1",NA,NA,"","5236_2_1981-07-20_ei",1981,7
"cobbossee","5236","2",1981-07-27,"0:00:00","cw","3","king,wendy","pray,jim","",NA,10,NA,"b",3.6,"n","2","1",NA,NA,"","5236_2_1981-07-27_cw",1981,7
"cobbossee","5236","2",1981-08-12,"0:00:00","cw","3","king,wendy","pray,jim","",NA,2,7,"b",2.1,"n","2","1",NA,NA,"","5236_2_1981-08-12_cw",1981,8
"cobbossee","5236","2",1981-08-24,"0:00:00","cw","3","brennan","pray,jim","",NA,0,NA,"b",1,"n","2","1",NA,NA,"","5236_2_1981-08-24_cw",1981,8
"cobbossee","5236","2",1981-09-02,"0:00:00","cw","3","brennan","pray,jim","",NA,0,NA,"c",1.7,"n","2","1",NA,NA,"","5236_2_1981-09-02_cw",1981,9
"cobbossee","5236","2",1981-09-10,"0:00:00","cw","3","brennan","pray,jim","",NA,15,6,"b",2.4,"n","2","1",NA,NA,"","5236_2_1981-09-10_cw",1981,9
"cobbossee","5236","2",1981-09-18,"0:00:00","cw","3","king,wendy","pray,jim","",NA,8,5,"c",2.3,"n","2","1",NA,NA,"","5236_2_1981-09-18_cw",1981,9
"cobbossee","5236","2",1981-10-01,"0:00:00","cw","3","king,wendy","pray,jim","",NA,3,6,"o",2.2,"n","2","1",NA,NA,"","5236_2_1981-10-01_cw",1981,10
"cobbossee","5236","2",1981-10-15,"0:00:00","cw","3","king,wendy","pray,jim","",NA,3,7,"b",3.5,"n","2","1",NA,NA,"","5236_2_1981-10-15_cw",1981,10
"cobbossee","5236","2",1981-11-09,"0:00:00","cw","3","king,wendy","pray,jim","",NA,2,5,"c",2.9,"n","2","1",NA,NA,"","5236_2_1981-11-09_cw",1981,11
"cobbossee","5236","2",1982-03-15,"0:00:00","cw","3","king,wendy","pray,jim","",NA,15,8,"b",5.9,"n","2","1",NA,NA,"","5236_2_1982-03-15_cw",1982,3
"cobbossee","5236","2",1982-05-06,"0:00:00","cw","3","king,wendy","pray,jim","",NA,8,4,"c",5.1,"n","2","1",NA,NA,"","5236_2_1982-05-06_cw",1982,5
"cobbossee","5236","2",1982-06-03,"0:00:00","cw","3","king,wendy","pray,jim","",NA,8,7,"b",4.8,"n","2","1",NA,NA,"","5236_2_1982-06-03_cw",1982,6
"cobbossee","5236","2",1982-06-29,"0:00:00","ei","3","stephens","king,wendy","",NA,15,6,"o",4.6,"n","2","1",NA,NA,"","5236_2_1982-06-29_ei",1982,6
"cobbossee","5236","2",1982-07-03,"0:00:00","ei","3","stephens","mccready","",NA,13,7,"b",4.8,"n","2","1",NA,NA,"","5236_2_1982-07-03_ei",1982,7
"cobbossee","5236","2",1982-07-09,"0:00:00","cw","3","romanella,debrah","king,wendy","",NA,5,7,"b",5.3,"n","2","1",NA,NA,"","5236_2_1982-07-09_cw",1982,7
"cobbossee","5236","2",1982-07-11,"0:00:00","ei","3","stephens","","",NA,10,6,"c",4.9,"n","2","1",NA,NA,"","5236_2_1982-07-11_ei",1982,7
"cobbossee","5236","2",1982-07-22,"0:00:00","ei","3","stephens","","",NA,7,1,"c",4.7,"n","2","1",NA,NA,"","5236_2_1982-07-22_ei",1982,7
"cobbossee","5236","2",1982-07-23,"0:00:00","cw","3","king,wendy","romanella,debrah","",NA,1,5,"o",4.1,"n","2","1",NA,NA,"","5236_2_1982-07-23_cw",1982,7
"cobbossee","5236","2",1982-07-25,"0:00:00","ei","3","stephens","","",NA,12,6,"c",4.3,"n","2","1",NA,NA,"","5236_2_1982-07-25_ei",1982,7
"cobbossee","5236","2",1982-08-03,"0:00:00","cw","3","king,wendy","romanella,debrah","",NA,1,6,"b",4.4,"n","2","1",NA,NA,"","5236_2_1982-08-03_cw",1982,8
"cobbossee","5236","2",1982-08-03,"0:00:00","ei","3","stephens","","",NA,2,6,"o",4,"n","2","1",NA,NA,"","5236_2_1982-08-03_ei",1982,8
"cobbossee","5236","2",1982-08-12,"0:00:00","cw","3","king,wendy","romanella,debrah","",NA,2,2,"c",4,"n","2","1",NA,NA,"","5236_2_1982-08-12_cw",1982,8
"cobbossee","5236","2",1982-08-31,"0:00:00","cw","3","romanella,debrah","pray,jim","",NA,3,7,"b",4.3,"n","2","1",NA,NA,"","5236_2_1982-08-31_cw",1982,8
"cobbossee","5236","2",1982-09-09,"0:00:00","ei","3","stephens","","",NA,10,6,"b",4,"n","2","1",NA,NA,"","5236_2_1982-09-09_ei",1982,9
"cobbossee","5236","2",1982-09-17,"0:00:00","cw","3","king,wendy","romanella,debrah","",NA,3,8,"c",4.5,"n","2","1",NA,NA,"","5236_2_1982-09-17_cw",1982,9
"cobbossee","5236","2",1982-10-05,"0:00:00","cw","3","pray,jim","romanella,debrah","",NA,3,5,"b",3.8,"n","2","1",NA,NA,"","5236_2_1982-10-05_cw",1982,10
"cobbossee","5236","2",1982-10-19,"0:00:00","cw","3","romanella,debrah","pray,jim","",NA,3,5,"b",3.9,"n","2","1",NA,NA,"","5236_2_1982-10-19_cw",1982,10
"cobbossee","5236","2",1982-11-12,"0:00:00","cw","3","king,wendy","romanella,debrah","",NA,20,5,"o",3.7,"n","2","1",NA,NA,"","5236_2_1982-11-12_cw",1982,11
"cobbossee","5236","2",1983-05-05,"0:00:00","cw","3","king,wendy","romanella,debrah","",NA,2,6,"b",4.6,"n","2","1",NA,NA,"","5236_2_1983-05-05_cw",1983,5
"cobbossee","5236","2",1983-06-13,"0:00:00","cw","3","king,wendy","romanella,debrah","",NA,1,6,"b",5,"n","2","1",NA,NA,"","5236_2_1983-06-13_cw",1983,6
"cobbossee","5236","2",1983-06-20,"0:00:00","ei","3","butler,bob","","",NA,3,8,"b",4.8,"n","2","1",NA,NA,"","5236_2_1983-06-20_ei",1983,6
"cobbossee","5236","2",1983-06-27,"0:00:00","ei","3","butler,bob","","",NA,5,5,"o",5.6,"n","2","1",NA,NA,"","5236_2_1983-06-27_ei",1983,6
"cobbossee","5236","2",1983-07-04,"0:00:00","ei","3","butler,bob","","",NA,0,NA,"c",6.1,"n","2","1",NA,NA,"","5236_2_1983-07-04_ei",1983,7
"cobbossee","5236","2",1983-07-07,"0:00:00","cw","3","king,wendy","romanella,debrah","",NA,4,8,"c",4.4,"n","2","1",NA,NA,"","5236_2_1983-07-07_cw",1983,7
"cobbossee","5236","2",1983-07-11,"0:00:00","ei","3","butler,bob","","",NA,5,7,"b",4.4,"n","2","1",NA,NA,"","5236_2_1983-07-11_ei",1983,7
"cobbossee","5236","2",1983-07-18,"0:00:00","ei","3","butler,bob","","",NA,3,8,"c",4,"n","2","1",NA,NA,"","5236_2_1983-07-18_ei",1983,7
"cobbossee","5236","2",1983-07-25,"0:00:00","ei","3","butler,bob","","",NA,10,4,"b",3.5,"n","2","1",NA,NA,"","5236_2_1983-07-25_ei",1983,7
"cobbossee","5236","2",1983-07-28,"0:00:00","cw","3","king,wendy","romanella,debrah","",NA,1,5,"b",4.5,"n","2","1",NA,NA,"","5236_2_1983-07-28_cw",1983,7
"cobbossee","5236","2",1983-08-02,"0:00:00","ei","3","butler,bob","","",NA,0,NA,"c",4,"n","2","1",NA,NA,"","5236_2_1983-08-02_ei",1983,8
"cobbossee","5236","2",1983-08-08,"0:00:00","ei","3","butler,bob","","",NA,5,5,"b",4.2,"n","2","1",NA,NA,"","5236_2_1983-08-08_ei",1983,8
"cobbossee","5236","2",1983-08-10,"0:00:00","cw","3","dennis,wendy","miller,debrah","",NA,4,8,NA,3.7,"n","2","1",NA,NA,"","5236_2_1983-08-10_cw",1983,8
"cobbossee","5236","2",1983-08-15,"0:00:00","ei","3","butler,bob","","",NA,0,NA,"c",3.5,"n","2","1",NA,NA,"","5236_2_1983-08-15_ei",1983,8
"cobbossee","5236","2",1983-08-22,"0:00:00","ei","3","butler,bob","","",NA,2,6,"c",3,"n","2","1",NA,NA,"","5236_2_1983-08-22_ei",1983,8
"cobbossee","5236","2",1983-08-26,"0:00:00","cw","3","dennis,wendy","miller,debrah","",NA,5,6,"c",3.4,"n","2","1",NA,NA,"","5236_2_1983-08-26_cw",1983,8
"cobbossee","5236","2",1983-08-29,"0:00:00","ei","3","butler,bob","","",NA,5,8,"c",3,"n","2","1",NA,NA,"","5236_2_1983-08-29_ei",1983,8
"cobbossee","5236","2",1983-09-06,"0:00:00","cw","3","dennis,wendy","miller,debrah","",NA,8,5,"b",2.4,"n","2","1",NA,NA,"","5236_2_1983-09-06_cw",1983,9
"cobbossee","5236","2",1983-09-06,"0:00:00","ei","3","butler,bob","","",NA,NA,NA,"b",2.3,"n","2","1",NA,NA,"","5236_2_1983-09-06_ei",1983,9
"cobbossee","5236","2",1983-09-12,"0:00:00","ei","3","butler,bob","","",NA,0,NA,"b",1.9,"n","2","1",NA,NA,"","5236_2_1983-09-12_ei",1983,9
"cobbossee","5236","2",1983-09-19,"0:00:00","ei","3","butler,bob","","",NA,3,3,"c",1.8,"n","2","1",NA,NA,"","5236_2_1983-09-19_ei",1983,9
"cobbossee","5236","2",1983-09-23,"0:00:00","cw","3","dennis,wendy","miller,debrah","",NA,2,8,"b",1.6,"n","2","1",NA,NA,"","5236_2_1983-09-23_cw",1983,9
"cobbossee","5236","2",1983-09-26,"0:00:00","ei","3","butler,bob","","",NA,5,5,"b",1.5,"n","2","1",NA,NA,"","5236_2_1983-09-26_ei",1983,9
"cobbossee","5236","2",1983-10-07,"0:00:00","cw","3","dennis,wendy","miller,debrah","",NA,7,7,"b",3.6,"n","2","1",NA,NA,"","5236_2_1983-10-07_cw",1983,10
"cobbossee","5236","2",1983-11-02,"0:00:00","cw","3","dennis,wendy","miller,debrah","",NA,2,6,"b",3.5,"n","2","1",NA,NA,"","5236_2_1983-11-02_cw",1983,11
"cobbossee","5236","2",1984-05-10,"0:00:00","cw","3","gordon,tom","miller,debrah","",NA,5,7,"c",4.3,"n","2","1",NA,NA,"","5236_2_1984-05-10_cw",1984,5
"cobbossee","5236","2",1984-05-16,"0:00:00","ei","3","butler,bob","","",NA,5,2,"o",4.5,"n","2","1",NA,NA,"","5236_2_1984-05-16_ei",1984,5
"cobbossee","5236","2",1984-05-21,"0:00:00","ei","3","butler,bob","","",NA,NA,NA,NA,4.8,"n","2","1",NA,NA,"","5236_2_1984-05-21_ei",1984,5
"cobbossee","5236","2",1984-06-29,"0:00:00","cw","3","gordon,tom","miller,debrah","",NA,1,5,"o",4.1,"n","2","1",NA,NA,"","5236_2_1984-06-29_cw",1984,6
"cobbossee","5236","2",1984-06-30,"0:00:00","ei","3","butler,bob","","",NA,0,NA,"c",4.1,"n","2","1",NA,NA,"","5236_2_1984-06-30_ei",1984,6
"cobbossee","5236","2",1984-07-10,"0:00:00","ei","3","butler,bob","","",NA,5,6,"b",5,"n","2","1",NA,NA,"","5236_2_1984-07-10_ei",1984,7
"cobbossee","5236","2",1984-07-17,"0:00:00","ei","3","butler,bob","","",NA,5,2,"b",4.6,"n","2","1",NA,NA,"","5236_2_1984-07-17_ei",1984,7
"cobbossee","5236","2",1984-07-19,"0:00:00","cw","3","gordon,tom","miller,debrah","",NA,5,8,"b",5.6,"n","2","1",NA,NA,"","5236_2_1984-07-19_cw",1984,7
"cobbossee","5236","2",1984-07-24,"0:00:00","ei","3","butler,bob","","",NA,10,6,"c",4.8,"n","2","1",NA,NA,"","5236_2_1984-07-24_ei",1984,7
"cobbossee","5236","2",1984-07-30,"0:00:00","cw","3","jensen,kathy","miller,debrah","",NA,0,NA,"b",4.2,"n","2","1",NA,NA,"","5236_2_1984-07-30_cw",1984,7
"cobbossee","5236","2",1984-08-06,"0:00:00","ei","3","butler,bob","","",NA,0,NA,"b",3.5,"n","2","1",NA,NA,"","5236_2_1984-08-06_ei",1984,8
"cobbossee","5236","2",1984-08-08,"0:00:00","cw","3","jensen,kathy","miller,debrah","",NA,2,1,"b",3.5,"n","2","1",NA,NA,"","5236_2_1984-08-08_cw",1984,8
"cobbossee","5236","2",1984-08-13,"0:00:00","cw","3","jensen,kathy","miller,debrah","",NA,1,2,"o",4.4,"n","2","1",NA,NA,"","5236_2_1984-08-13_cw",1984,8
"cobbossee","5236","2",1984-08-27,"0:00:00","cw","3","jensen,kathy","miller,debrah","",NA,3,5,"b",2.1,"n","2","1",NA,NA,"","5236_2_1984-08-27_cw",1984,8
"cobbossee","5236","2",1984-09-17,"0:00:00","cw","3","jensen,kathy","miller,debrah","",NA,2,1,"b",2.7,"n","2","1",NA,NA,"","5236_2_1984-09-17_cw",1984,9
"cobbossee","5236","2",1984-09-27,"0:00:00","cw","3","jensen,kathy","miller,debrah","",NA,4,8,"b",3,"n","2","1",NA,NA,"","5236_2_1984-09-27_cw",1984,9
"cobbossee","5236","2",1984-10-11,"0:00:00","cw","3","jensen,kathy","miller,debrah","",NA,0,NA,"b",3.2,"n","2","1",NA,NA,"","5236_2_1984-10-11_cw",1984,10
"cobbossee","5236","2",1985-04-29,"0:00:00","cw","3","williams,scott","miller,debrah","",NA,10,1,"b",4.3,"n","2","1",NA,NA,"","5236_2_1985-04-29_cw",1985,4
"cobbossee","5236","2",1985-05-15,"0:00:00","cw","3","williams,scott","miller,debrah","",NA,2,5,"b",4.3,"n","2","1",NA,NA,"","5236_2_1985-05-15_cw",1985,5
"cobbossee","5236","2",1985-06-25,"0:00:00","cw","3","dennis,wendy","miller,debrah","",NA,7,7,"c",7.5,"n","2","1",NA,NA,"","5236_2_1985-06-25_cw",1985,6
"cobbossee","5236","2",1985-07-09,"0:00:00","cw","3","williams,scott","miller,debrah","",NA,0,NA,"b",6.7,"n","2","1",NA,NA,"","5236_2_1985-07-09_cw",1985,7
"cobbossee","5236","2",1985-07-30,"0:00:00","cw","3","dennis,wendy","miller,debrah","",NA,1,8,"b",6.7,"n","2","1",NA,NA,"","5236_2_1985-07-30_cw",1985,7
"cobbossee","5236","2",1985-08-06,"0:00:00","ei","3","butler,bob","","",NA,0,NA,"b",3.8,"n","2","1",NA,NA,"","5236_2_1985-08-06_ei",1985,8
"cobbossee","5236","2",1985-08-13,"0:00:00","cw","3","miller,debrah","williams,scott","",NA,1,7,"b",5,"n","2","1",NA,NA,"","5236_2_1985-08-13_cw",1985,8
"cobbossee","5236","2",1985-08-27,"0:00:00","cw","3","dennis,wendy","williams,scott","",NA,3,6,"o",2.9,"n","2","1",NA,NA,"","5236_2_1985-08-27_cw",1985,8
"cobbossee","5236","2",1985-09-06,"0:00:00","cw","3","dennis,wendy","williams,scott","",NA,0,NA,"o",2,"n","2","1",NA,NA,"","5236_2_1985-09-06_cw",1985,9
"cobbossee","5236","2",1985-10-09,"0:00:00","cw","3","williams,scott","miller,debrah","",NA,4,5,"b",2.4,"n","2","1",NA,NA,"","5236_2_1985-10-09_cw",1985,10
"cobbossee","5236","2",1986-04-25,"0:00:00","cw","3","williams,scott","miller,debrah","",NA,5,8,"c",3.5,"n","2","1",NA,NA,"","5236_2_1986-04-25_cw",1986,4
"cobbossee","5236","2",1986-05-15,"0:00:00","cw","3","gordon,tom","miller,debrah","",NA,7,5,"b",4.5,"n","2","1",NA,NA,"","5236_2_1986-05-15_cw",1986,5
"cobbossee","5236","2",1986-06-18,"0:00:00","cw","3","williams,scott","miller,debrah","",NA,NA,NA,"c",4.6,"n","2","1",NA,NA,"","5236_2_1986-06-18_cw",1986,6
"cobbossee","5236","2",1986-07-18,"0:00:00","cw","3","williams,scott","miller,debrah","",NA,4,4,"b",5.6,"n","2","1",NA,NA,"","5236_2_1986-07-18_cw",1986,7
"cobbossee","5236","2",1986-08-15,"0:00:00","cw","3","williams,scott","miller,debrah","",NA,7,5,"b",3.6,"n","2","1",NA,NA,"","5236_2_1986-08-15_cw",1986,8
"cobbossee","5236","2",1986-09-02,"0:00:00","cw","3","dennis,wendy","miller,debrah","",NA,1,6,"b",2.5,"n","2","1",NA,NA,"","5236_2_1986-09-02_cw",1986,9
"cobbossee","5236","2",1986-09-26,"0:00:00","cw","3","williams,scott","miller,debrah","",NA,8,5,"b",3.5,"n","2","1",NA,NA,"","5236_2_1986-09-26_cw",1986,9
"cobbossee","5236","2",1986-10-22,"0:00:00","cw","3","williams,scott","miller,debrah","",NA,2,5,"b",4,"n","2","1",NA,NA,"","5236_2_1986-10-22_cw",1986,10
"cobbossee","5236","2",1987-05-18,"0:00:00","cw","3","williams,scott","miller,debrah","",NA,2,5,"b",4.6,"n","2","1",NA,NA,"","5236_2_1987-05-18_cw",1987,5
"cobbossee","5236","2",1987-06-19,"0:00:00","cw","3","gordon,tom","miller,debrah","",NA,1,5,NA,4.6,"n","2","1",NA,NA,"","5236_2_1987-06-19_cw",1987,6
"cobbossee","5236","2",1987-07-17,"0:00:00","cw","3","williams,scott","miller,debrah","",NA,2,1,"b",3.4,"n","2","1",NA,NA,"","5236_2_1987-07-17_cw",1987,7
"cobbossee","5236","2",1987-07-30,"0:00:00","cw","3","williams,scott","miller,debrah","",NA,7,5,"c",3.5,"n","2","1",NA,NA,"","5236_2_1987-07-30_cw",1987,7
"cobbossee","5236","2",1987-08-09,"0:00:00","ei","3","butler,bob","","",NA,0,NA,"b",3,"n","2","1",NA,NA,"","5236_2_1987-08-09_ei",1987,8
"cobbossee","5236","2",1987-08-12,"0:00:00","cw","3","dennis,wendy","miller,debrah","",NA,1,1,"c",2.8,"n","2","1",NA,NA,"","5236_2_1987-08-12_cw",1987,8
"cobbossee","5236","2",1987-09-01,"0:00:00","cw","3","dennis,wendy","williams,scott","",NA,1,6,"c",2.1,"n","2","1",NA,NA,"","5236_2_1987-09-01_cw",1987,9
"cobbossee","5236","2",1987-09-05,"0:00:00","ei","3","butler,bob","","",NA,0,NA,"b",2,"n","2","1",NA,NA,"","5236_2_1987-09-05_ei",1987,9
"cobbossee","5236","2",1987-10-06,"0:00:00","cw","3","dennis,wendy","miller,debrah","",NA,3,5,"b",3.1,"n","2","1",NA,NA,"","5236_2_1987-10-06_cw",1987,10
"cobbossee","5236","2",1988-05-02,"0:00:00","cw","3","miller,debrah","herrmann","",NA,10,1,"o",4.5,"n","2","1",NA,NA,"","5236_2_1988-05-02_cw",1988,5
"cobbossee","5236","2",1988-06-08,"0:00:00","cw","3","herrmann","miller,debrah","",NA,15,7,"b",6.1,"n","2","1",NA,NA,"","5236_2_1988-06-08_cw",1988,6
"cobbossee","5236","2",1988-06-28,"0:00:00","cw","3","miller,debrah","williams,scott","",NA,5,5,"b",6.5,"n","2","1",NA,NA,"","5236_2_1988-06-28_cw",1988,6
"cobbossee","5236","2",1988-07-13,"0:00:00","cw","3","gordon,tom","accomando,beth","",NA,3,8,"b",4.5,"n","2","1",NA,NA,"","5236_2_1988-07-13_cw",1988,7
"cobbossee","5236","2",1988-07-28,"0:00:00","cw","3","williams,scott","miller,debrah","",NA,NA,NA,"o",3.7,"n","2","1",NA,NA,"","5236_2_1988-07-28_cw",1988,7
"cobbossee","5236","2",1988-08-17,"0:00:00","cw","3","herrmann","","",NA,2,5,"b",2.4,"n","2","1",NA,NA,"","5236_2_1988-08-17_cw",1988,8
"cobbossee","5236","2",1988-09-27,"0:00:00","cw","3","miller,debrah","williams,scott","",NA,10,5,NA,2.1,"n","2","1",NA,NA,"","5236_2_1988-09-27_cw",1988,9
"cobbossee","5236","2",1988-10-20,"0:00:00","cw","3","williams,scott","boucher,christa","",NA,15,8,"b",4.2,"n","2","1",NA,NA,"","5236_2_1988-10-20_cw",1988,10
"cobbossee","5236","2",1989-06-30,"0:00:00","cw","3","miller,debrah","herrmann","",NA,4,7,"b",5.2,"n","2","1",NA,NA,"","5236_2_1989-06-30_cw",1989,6
"cobbossee","5236","2",1989-07-13,"0:00:00","cw","3","miller,debrah","boucher,christa","",NA,NA,NA,"b",5.5,"n","2","1",NA,NA,"","5236_2_1989-07-13_cw",1989,7
"cobbossee","5236","2",1989-08-08,"0:00:00","cw","3","boucher,christa","dennis,wendy","",NA,5,8,"c",3.8,"n","2","1",NA,NA,"","5236_2_1989-08-08_cw",1989,8
"cobbossee","5236","2",1989-09-25,"0:00:00","cw","3","boucher,christa","miller,debrah","",NA,7,5,"b",2.5,"n","2","1",NA,NA,"","5236_2_1989-09-25_cw",1989,9
"cobbossee","5236","2",1989-10-27,"0:00:00","cw","3","miller,debrah","herrmann","",NA,NA,NA,"b",4.4,"n","2","1",NA,NA,"","5236_2_1989-10-27_cw",1989,10
"cobbossee","5236","2",1990-05-16,"0:00:00","cw","3","boucher,christa","dennis,wendy","",NA,5,2,"b",3.3,"n","2","1",NA,NA,"","5236_2_1990-05-16_cw",1990,5
"cobbossee","5236","2",1990-06-03,"0:00:00","ei","3","soucy,cheryl","","",NA,7,5,"c",5,"n","2","1",NA,NA,"","5236_2_1990-06-03_ei",1990,6
"cobbossee","5236","2",1990-06-12,"0:00:00","cw","3","dennis,wendy","boucher,christa","",NA,1,2,"b",5.3,"n","2","1",NA,NA,"","5236_2_1990-06-12_cw",1990,6
"cobbossee","5236","2",1990-06-16,"0:00:00","ei","3","soucy,cheryl","","",NA,3,6,"c",5.9,"n","2","1",NA,NA,"","5236_2_1990-06-16_ei",1990,6
"cobbossee","5236","2",1990-06-28,"0:00:00","ei","3","soucy,cheryl","","",NA,9,1,"b",5.3,"n","2","1",NA,NA,"","5236_2_1990-06-28_ei",1990,6
"cobbossee","5236","2",1990-07-14,"0:00:00","ei","3","soucy,cheryl","","",NA,1,5,"b",5.6,"n","2","1",NA,NA,"","5236_2_1990-07-14_ei",1990,7
"cobbossee","5236","2",1990-07-17,"0:00:00","cw","3","dennis,wendy","boucher,christa","",NA,5,6,"b",4.5,"n","2","1",NA,NA,"","5236_2_1990-07-17_cw",1990,7
"cobbossee","5236","2",1990-07-28,"0:00:00","ei","3","soucy,cheryl","","",NA,1,2,"o",4.8,"n","2","1",NA,NA,"","5236_2_1990-07-28_ei",1990,7
"cobbossee","5236","2",1990-08-12,"0:00:00","ei","3","soucy,cheryl","","",NA,1,5,"c",3.5,"n","2","1",NA,NA,"","5236_2_1990-08-12_ei",1990,8
"cobbossee","5236","2",1990-08-21,"0:00:00","cw","3","dennis,wendy","boucher,christa","",NA,2,6,"b",2.4,"n","2","1",NA,NA,"","5236_2_1990-08-21_cw",1990,8
"cobbossee","5236","2",1990-08-24,"0:00:00","ei","3","soucy,cheryl","","",NA,0,0,"b",2.4,"n","2","1",NA,NA,"","5236_2_1990-08-24_ei",1990,8
"cobbossee","5236","2",1990-09-09,"0:00:00","ei","3","soucy,cheryl","","",NA,9,7,"c",1.9,"n","2","1",NA,NA,"","5236_2_1990-09-09_ei",1990,9
"cobbossee","5236","2",1990-09-18,"0:00:00","cw","3","boucher,christa","mcphedran,john","",NA,5,8,"o",1.6,"n","2","1",NA,NA,"","5236_2_1990-09-18_cw",1990,9
"cobbossee","5236","2",1990-09-21,"0:00:00","ei","3","soucy,cheryl","","",NA,1,7,"o",1.9,"n","2","1",NA,NA,"","5236_2_1990-09-21_ei",1990,9
"cobbossee","5236","2",1990-10-22,"0:00:00","cw","3","mcphedran,john","boucher,christa","",NA,4,6,"c",3.5,"n","2","1",NA,NA,"","5236_2_1990-10-22_cw",1990,10
"cobbossee","5236","2",1991-05-26,"0:00:00","ei","3","soucy,cheryl","","",NA,2,6,"c",5.4,"n","2","1",NA,NA,"","5236_2_1991-05-26_ei",1991,5
"cobbossee","5236","2",1991-05-28,"0:00:00","cw","3","boucher,christa","mcphedran,john","",NA,3,6,"c",5.5,"n","2","1",NA,NA,"","5236_2_1991-05-28_cw",1991,5
"cobbossee","5236","2",1991-06-08,"0:00:00","ei","3","soucy,cheryl","","",NA,9,8,"c",5.1,"n","2","1",NA,NA,"","5236_2_1991-06-08_ei",1991,6
"cobbossee","5236","2",1991-06-18,"0:00:00","cw","3","boucher,christa","pray,jim","",NA,1,6,"b",5.5,"n","2","1",NA,NA,"","5236_2_1991-06-18_cw",1991,6
"cobbossee","5236","2",1991-06-22,"0:00:00","ei","3","soucy,cheryl","","",NA,3,1,"b",5.5,"n","2","1",NA,NA,"","5236_2_1991-06-22_ei",1991,6
"cobbossee","5236","2",1991-07-07,"0:00:00","ei","3","soucy,cheryl","","",NA,1,6,"o",3.3,"n","2","1",NA,NA,"","5236_2_1991-07-07_ei",1991,7
"cobbossee","5236","2",1991-07-20,"0:00:00","ei","3","soucy,cheryl","","",NA,3,7,"c",2.7,"n","2","1",NA,NA,"","5236_2_1991-07-20_ei",1991,7
"cobbossee","5236","2",1991-07-24,"0:00:00","cw","3","dennis,wendy","mcphedran,john","",NA,1,6,"b",2.3,"n","2","1",NA,NA,"","5236_2_1991-07-24_cw",1991,7
"cobbossee","5236","2",1991-08-02,"0:00:00","ei","3","soucy,cheryl","","",NA,3,7,"b",2,"n","2","1",NA,NA,"","5236_2_1991-08-02_ei",1991,8
"cobbossee","5236","2",1991-08-17,"0:00:00","ei","3","soucy,cheryl","","",NA,7,7,"b",2.2,"n","2","1",NA,NA,"","5236_2_1991-08-17_ei",1991,8
"cobbossee","5236","2",1991-08-26,"0:00:00","cw","3","boucher,christa","dennis,wendy","",NA,12,6,"o",2.3,"n","2","1",NA,NA,"","5236_2_1991-08-26_cw",1991,8
"cobbossee","5236","2",1991-09-02,"0:00:00","ei","3","soucy,cheryl","","",NA,5,7,"b",2.7,"n","2","1",NA,NA,"","5236_2_1991-09-02_ei",1991,9
"cobbossee","5236","2",1991-09-15,"0:00:00","ei","3","soucy,cheryl","","",NA,2,7,"o",2.3,"n","2","1",NA,NA,"","5236_2_1991-09-15_ei",1991,9
"cobbossee","5236","2",1991-09-16,"0:00:00","cw","3","mcphedran,john","dennis,wendy","",NA,1,6,"b",2,"n","2","1",NA,NA,"","5236_2_1991-09-16_cw",1991,9
"cobbossee","5236","2",1992-05-12,"0:00:00","cw","3","dennis,wendy","mcphedran,john","",NA,5,6,"b",2.9,"n","2","1",NA,NA,"","5236_2_1992-05-12_cw",1992,5
