"lake","midas","station","date","agency","depth","type","chla","r","db","sampID","year","month"
"cobbossee","5236","1",1978-11-21,"cw",5,"c",11.8,NA,"dep","5236_1_1978-11-21_cw",1978,11
"cobbossee","5236","1",1978-12-29,"cw",5,"c",11.3,NA,"dep","5236_1_1978-12-29_cw",1978,12
"cobbossee","5236","1",1979-02-22,"cw",5,"c",4.5,NA,"dep","5236_1_1979-02-22_cw",1979,2
"cobbossee","5236","1",1979-04-23,"cw",10,"c",12.4,NA,"dep","5236_1_1979-04-23_cw",1979,4
"cobbossee","5236","1",1979-05-07,"cw",10,"c",5.6,NA,"dep","5236_1_1979-05-07_cw",1979,5
"cobbossee","5236","1",1979-06-01,"cw",10,"c",1.8,NA,"dep","5236_1_1979-06-01_cw",1979,6
"cobbossee","5236","1",1979-06-13,"cw",10,"c",6.9,NA,"dep","5236_1_1979-06-13_cw",1979,6
"cobbossee","5236","1",1979-06-28,"cw",10,"c",3.8,NA,"dep","5236_1_1979-06-28_cw",1979,6
"cobbossee","5236","1",1979-07-10,"cw",10,"c",3.3,NA,"dep","5236_1_1979-07-10_cw",1979,7
"cobbossee","5236","1",1979-07-26,"cw",10,"c",3.8,NA,"dep","5236_1_1979-07-26_cw",1979,7
"cobbossee","5236","1",1979-08-08,"cw",9,"c",5.9,NA,"dep","5236_1_1979-08-08_cw",1979,8
"cobbossee","5236","1",1979-08-17,"cw",8,"c",12.9,NA,"dep","5236_1_1979-08-17_cw",1979,8
"cobbossee","5236","1",1979-08-22,"cw",8,"c",14.4,NA,"dep","5236_1_1979-08-22_cw",1979,8
"cobbossee","5236","1",1979-08-30,"cw",7,"c",15.7,NA,"dep","5236_1_1979-08-30_cw",1979,8
"cobbossee","5236","1",1979-09-07,"cw",9,"c",14.9,NA,"dep","5236_1_1979-09-07_cw",1979,9
"cobbossee","5236","1",1979-09-19,"cw",9,"c",18.8,NA,"dep","5236_1_1979-09-19_cw",1979,9
"cobbossee","5236","1",1979-10-02,"cw",10,"c",7.5,NA,"dep","5236_1_1979-10-02_cw",1979,10
"cobbossee","5236","1",1979-10-15,"cw",10,"c",8.7,NA,"dep","5236_1_1979-10-15_cw",1979,10
"cobbossee","5236","1",1979-10-30,"cw",10,"c",16.3,NA,"dep","5236_1_1979-10-30_cw",1979,10
"cobbossee","5236","1",1980-02-07,"cw",10,"c",2.5,NA,"dep","5236_1_1980-02-07_cw",1980,2
"cobbossee","5236","1",1980-02-07,"cw",10,"c",5.8,NA,"dep","5236_1_1980-02-07_cw",1980,2
"cobbossee","5236","1",1980-04-14,"cw",10,"c",8.1,NA,"dep","5236_1_1980-04-14_cw",1980,4
"cobbossee","5236","1",1980-05-05,"cw",10,"c",4.2,NA,"dep","5236_1_1980-05-05_cw",1980,5
"cobbossee","5236","1",1980-05-05,"cw",10,"c",5.5,NA,"dep","5236_1_1980-05-05_cw",1980,5
"cobbossee","5236","1",1980-06-05,"cw",10,"c",6.1,NA,"dep","5236_1_1980-06-05_cw",1980,6
"cobbossee","5236","1",1980-06-16,"cw",10,"c",7.3,NA,"dep","5236_1_1980-06-16_cw",1980,6
"cobbossee","5236","1",1980-06-16,"cw",10,"c",7.4,NA,"dep","5236_1_1980-06-16_cw",1980,6
"cobbossee","5236","1",1980-06-18,"cw",10,"c",6.3,NA,"dep","5236_1_1980-06-18_cw",1980,6
"cobbossee","5236","1",1980-07-03,"cw",10,"c",5.1,NA,"dep","5236_1_1980-07-03_cw",1980,7
"cobbossee","5236","1",1980-07-10,"cw",9,"c",3.7,NA,"dep","5236_1_1980-07-10_cw",1980,7
"cobbossee","5236","1",1980-07-17,"cw",9,"c",3.9,NA,"dep","5236_1_1980-07-17_cw",1980,7
"cobbossee","5236","1",1980-07-24,"cw",8,"c",5.7,NA,"dep","5236_1_1980-07-24_cw",1980,7
"cobbossee","5236","1",1980-08-01,"cw",8,"c",4.6,NA,"dep","5236_1_1980-08-01_cw",1980,8
"cobbossee","5236","1",1980-08-08,"cw",7,"c",10.1,NA,"dep","5236_1_1980-08-08_cw",1980,8
"cobbossee","5236","1",1980-08-13,"cw",8,"c",10.7,NA,"dep","5236_1_1980-08-13_cw",1980,8
"cobbossee","5236","1",1980-08-21,"cw",8,"c",21.4,NA,"dep","5236_1_1980-08-21_cw",1980,8
"cobbossee","5236","1",1980-08-30,"cw",8,"c",16.7,NA,"dep","5236_1_1980-08-30_cw",1980,8
"cobbossee","5236","1",1980-09-04,"cw",8,"c",18.1,NA,"dep","5236_1_1980-09-04_cw",1980,9
"cobbossee","5236","1",1980-09-09,"cw",8,"c",17.8,NA,"dep","5236_1_1980-09-09_cw",1980,9
"cobbossee","5236","1",1980-09-18,"cw",9,"c",20.5,NA,"dep","5236_1_1980-09-18_cw",1980,9
"cobbossee","5236","1",1980-10-07,"cw",10,"c",8.6,NA,"dep","5236_1_1980-10-07_cw",1980,10
"cobbossee","5236","1",1980-11-07,"cw",10,"c",7,NA,"dep","5236_1_1980-11-07_cw",1980,11
"cobbossee","5236","1",1981-03-24,"cw",10,"c",5.3,NA,"dep","5236_1_1981-03-24_cw",1981,3
"cobbossee","5236","1",1981-03-24,"cw",10,"c",5.5,NA,"dep","5236_1_1981-03-24_cw",1981,3
"cobbossee","5236","1",1981-04-28,"cw",10,"c",6.1,NA,"dep","5236_1_1981-04-28_cw",1981,4
"cobbossee","5236","1",1981-04-28,"cw",10,"c",6.3,NA,"dep","5236_1_1981-04-28_cw",1981,4
"cobbossee","5236","1",1981-05-26,"cw",10,"c",3.5,NA,"dep","5236_1_1981-05-26_cw",1981,5
"cobbossee","5236","1",1981-06-18,"cw",10,"c",2.2,NA,"dep","5236_1_1981-06-18_cw",1981,6
"cobbossee","5236","1",1981-07-07,"cw",8,"c",3.5,NA,"dep","5236_1_1981-07-07_cw",1981,7
"cobbossee","5236","1",1981-07-08,"cw",8,"c",3.7,NA,"dep","5236_1_1981-07-08_cw",1981,7
"cobbossee","5236","1",1981-08-03,"cw",8,"c",6.4,NA,"dep","5236_1_1981-08-03_cw",1981,8
"cobbossee","5236","1",1981-08-03,"cw",8,"g",7,NA,"dep","5236_1_1981-08-03_cw",1981,8
"cobbossee","5236","1",1981-09-02,"cw",9,"c",15.2,NA,"dep","5236_1_1981-09-02_cw",1981,9
"cobbossee","5236","1",1981-09-18,"cw",10,"c",22.6,NA,"dep","5236_1_1981-09-18_cw",1981,9
"cobbossee","5236","1",1981-10-01,"cw",10,"c",11.9,NA,"dep","5236_1_1981-10-01_cw",1981,10
"cobbossee","5236","1",1981-11-09,"cw",10,"c",9.7,NA,"dep","5236_1_1981-11-09_cw",1981,11
"cobbossee","5236","1",1982-03-15,"cw",10,"c",0.9,NA,"dep","5236_1_1982-03-15_cw",1982,3
"cobbossee","5236","1",1982-05-06,"cw",10,"c",2.9,NA,"dep","5236_1_1982-05-06_cw",1982,5
"cobbossee","5236","1",1982-05-18,"cw",10,"c",5.2,NA,"dep","5236_1_1982-05-18_cw",1982,5
"cobbossee","5236","1",1982-06-03,"cw",10,"c",2.9,NA,"dep","5236_1_1982-06-03_cw",1982,6
"cobbossee","5236","1",1982-07-09,"cw",10,"c",5.5,NA,"dep","5236_1_1982-07-09_cw",1982,7
"cobbossee","5236","1",1982-08-03,"cw",7,"c",5.2,NA,"dep","5236_1_1982-08-03_cw",1982,8
"cobbossee","5236","1",1982-08-03,"cw",7,"c",5.3,NA,"dep","5236_1_1982-08-03_cw",1982,8
"cobbossee","5236","1",1982-08-31,"cw",7,"c",5.5,NA,"dep","5236_1_1982-08-31_cw",1982,8
"cobbossee","5236","1",1982-09-17,"cw",10,"c",5.7,NA,"dep","5236_1_1982-09-17_cw",1982,9
"cobbossee","5236","1",1982-10-19,"cw",10,"c",6,NA,"dep","5236_1_1982-10-19_cw",1982,10
"cobbossee","5236","1",1982-11-12,"cw",10,"c",10.1,NA,"dep","5236_1_1982-11-12_cw",1982,11
"cobbossee","5236","1",1983-06-13,"cw",10,"c",5.9,NA,"dep","5236_1_1983-06-13_cw",1983,6
"cobbossee","5236","1",1983-07-07,"cw",7,"c",4.5,NA,"dep","5236_1_1983-07-07_cw",1983,7
"cobbossee","5236","1",1983-08-10,"cw",7,"c",3.8,NA,"dep","5236_1_1983-08-10_cw",1983,8
"cobbossee","5236","1",1983-09-06,"cw",7,"c",9.6,NA,"dep","5236_1_1983-09-06_cw",1983,9
"cobbossee","5236","1",1983-09-23,"cw",9,"c",18.6,NA,"dep","5236_1_1983-09-23_cw",1983,9
"cobbossee","5236","1",1983-09-23,"cw",9,"c",19.7,NA,"dep","5236_1_1983-09-23_cw",1983,9
"cobbossee","5236","1",1983-10-07,"cw",10,"c",5.3,NA,"dep","5236_1_1983-10-07_cw",1983,10
"cobbossee","5236","1",1983-11-02,"cw",10,"c",14,NA,"dep","5236_1_1983-11-02_cw",1983,11
"cobbossee","5236","1",1984-05-10,"cw",10,"c",6.4,NA,"dep","5236_1_1984-05-10_cw",1984,5
"cobbossee","5236","1",1984-05-10,"cw",10,"c",6.6,NA,"dep","5236_1_1984-05-10_cw",1984,5
"cobbossee","5236","1",1984-05-24,"cw",10,"c",8.6,NA,"dep","5236_1_1984-05-24_cw",1984,5
"cobbossee","5236","1",1984-05-24,"cw",10,"c",9.3,NA,"dep","5236_1_1984-05-24_cw",1984,5
"cobbossee","5236","1",1984-05-24,"cw",10,"c",9.7,NA,"dep","5236_1_1984-05-24_cw",1984,5
"cobbossee","5236","1",1984-07-30,"cw",7,"c",4.7,NA,"dep","5236_1_1984-07-30_cw",1984,7
"cobbossee","5236","1",1984-08-13,"cw",6,"c",5.8,NA,"dep","5236_1_1984-08-13_cw",1984,8
"cobbossee","5236","1",1984-08-27,"cw",6,"c",16.7,NA,"dep","5236_1_1984-08-27_cw",1984,8
"cobbossee","5236","1",1984-09-17,"cw",9,"c",13.3,NA,"dep","5236_1_1984-09-17_cw",1984,9
"cobbossee","5236","1",1984-10-11,"cw",10,"c",12.4,NA,"dep","5236_1_1984-10-11_cw",1984,10
"cobbossee","5236","1",1985-05-15,"cw",10,"c",3.5,NA,"dep","5236_1_1985-05-15_cw",1985,5
"cobbossee","5236","1",1985-06-25,"cw",8,"c",3.4,NA,"dep","5236_1_1985-06-25_cw",1985,6
"cobbossee","5236","1",1985-08-27,"cw",8,"c",20.3,NA,"dep","5236_1_1985-08-27_cw",1985,8
"cobbossee","5236","1",1985-09-06,"cw",10,"c",13.5,NA,"dep","5236_1_1985-09-06_cw",1985,9
"cobbossee","5236","1",1986-04-25,"ei",10,"c",4,NA,"dep","5236_1_1986-04-25_ei",1986,4
"cobbossee","5236","1",1986-05-15,"cw",10,"c",8.4,NA,"dep","5236_1_1986-05-15_cw",1986,5
"cobbossee","5236","1",1986-06-18,"ei",8,"c",4.8,NA,"dep","5236_1_1986-06-18_ei",1986,6
"cobbossee","5236","1",1986-07-18,"cw",7,"c",3.9,NA,"dep","5236_1_1986-07-18_cw",1986,7
"cobbossee","5236","1",1986-08-15,"ei",7,"c",6.3,NA,"dep","5236_1_1986-08-15_ei",1986,8
"cobbossee","5236","1",1986-09-02,"cw",9,"c",8.6,NA,"dep","5236_1_1986-09-02_cw",1986,9
"cobbossee","5236","1",1986-10-22,"cw",10,"c",7.5,NA,"dep","5236_1_1986-10-22_cw",1986,10
"cobbossee","5236","1",1987-06-19,"cw",8,"c",4.5,NA,"dep","5236_1_1987-06-19_cw",1987,6
"cobbossee","5236","1",1987-07-17,"cw",7,"c",5,NA,"dep","5236_1_1987-07-17_cw",1987,7
"cobbossee","5236","1",1987-08-12,"cw",7,"c",6.3,NA,"dep","5236_1_1987-08-12_cw",1987,8
"cobbossee","5236","1",1987-10-06,"cw",10,"c",7.6,NA,"dep","5236_1_1987-10-06_cw",1987,10
"cobbossee","5236","1",1988-06-28,"cw",10,"c",3.6,NA,"dep","5236_1_1988-06-28_cw",1988,6
"cobbossee","5236","1",1988-07-21,"ei",5,"c",7.2,NA,"dep","5236_1_1988-07-21_ei",1988,7
"cobbossee","5236","1",1988-07-28,"cw",6,"c",7.2,NA,"dep","5236_1_1988-07-28_cw",1988,7
"cobbossee","5236","1",1988-09-27,"cw",10,"c",13,NA,"dep","5236_1_1988-09-27_cw",1988,9
"cobbossee","5236","1",1988-10-20,"cw",10,"c",7.6,NA,"dep","5236_1_1988-10-20_cw",1988,10
"cobbossee","5236","1",1989-05-25,"cw",10,"c",4.6,NA,"dep","5236_1_1989-05-25_cw",1989,5
"cobbossee","5236","1",1989-06-30,"cw",10,"c",4.7,NA,"dep","5236_1_1989-06-30_cw",1989,6
"cobbossee","5236","1",1989-08-08,"cw",6,"c",6.7,NA,"dep","5236_1_1989-08-08_cw",1989,8
"cobbossee","5236","1",1991-05-28,"cw",10,"c",4.4,NA,"dep","5236_1_1991-05-28_cw",1991,5
"cobbossee","5236","1",1991-06-18,"cw",10,"c",6.8,NA,"dep","5236_1_1991-06-18_cw",1991,6
"cobbossee","5236","1",1991-07-24,"cw",5,"c",19.6,NA,"dep","5236_1_1991-07-24_cw",1991,7
"cobbossee","5236","1",1991-08-26,"cw",10,"c",14.3,NA,"dep","5236_1_1991-08-26_cw",1991,8
"cobbossee","5236","1",1991-09-16,"cw",9,"c",19.6,NA,"dep","5236_1_1991-09-16_cw",1991,9
"cobbossee","5236","1",1992-05-12,"cw",10,"c",9.5,NA,"dep","5236_1_1992-05-12_cw",1992,5
"cobbossee","5236","1",1992-06-09,"cw",7,"c",39.6,"d","dep","5236_1_1992-06-09_cw",1992,6
"cobbossee","5236","1",1992-06-09,"cw",7,"c",40.1,"d","dep","5236_1_1992-06-09_cw",1992,6
"cobbossee","5236","1",1992-07-14,"cw",7,"c",34.4,NA,"dep","5236_1_1992-07-14_cw",1992,7
"cobbossee","5236","1",1992-08-11,"cw",6,"c",14.3,NA,"dep","5236_1_1992-08-11_cw",1992,8
"cobbossee","5236","1",1992-09-09,"cw",8,"c",11.4,"d","dep","5236_1_1992-09-09_cw",1992,9
"cobbossee","5236","1",1992-10-14,"cw",10,"c",19.3,NA,"dep","5236_1_1992-10-14_cw",1992,10
"cobbossee","5236","1",1993-05-03,"cw",10,"c",6.5,NA,"dep","5236_1_1993-05-03_cw",1993,5
"cobbossee","5236","1",1993-06-03,"cw",7,"c",21.7,NA,"dep","5236_1_1993-06-03_cw",1993,6
"cobbossee","5236","1",1993-07-06,"cw",5,"c",8.1,NA,"dep","5236_1_1993-07-06_cw",1993,7
"cobbossee","5236","1",1993-08-05,"cw",7,"c",14.2,NA,"dep","5236_1_1993-08-05_cw",1993,8
"cobbossee","5236","1",1993-09-02,"cw",7,"c",16,NA,"dep","5236_1_1993-09-02_cw",1993,9
"cobbossee","5236","1",1993-10-06,"cw",10,"c",22.3,NA,"dep","5236_1_1993-10-06_cw",1993,10
"cobbossee","5236","1",1994-05-04,"cw",10,"c",6.9,NA,"dep","5236_1_1994-05-04_cw",1994,5
"cobbossee","5236","1",1994-06-07,"cw",6,"c",14.1,NA,"dep","5236_1_1994-06-07_cw",1994,6
"cobbossee","5236","1",1994-07-07,"cw",7,"c",6.9,NA,"dep","5236_1_1994-07-07_cw",1994,7
"cobbossee","5236","1",1994-08-03,"cw",6,"c",22.5,NA,"dep","5236_1_1994-08-03_cw",1994,8
"cobbossee","5236","1",1994-09-07,"cw",10,"c",19.6,NA,"dep","5236_1_1994-09-07_cw",1994,9
"cobbossee","5236","1",1994-10-05,"cw",10,"c",14.6,NA,"dep","5236_1_1994-10-05_cw",1994,10
"cobbossee","5236","1",1996-05-14,"cw",10,"c",6.7,NA,"dep","5236_1_1996-05-14_cw",1996,5
"cobbossee","5236","1",1996-06-12,"cw",6,"c",6.9,NA,"dep","5236_1_1996-06-12_cw",1996,6
"cobbossee","5236","1",1996-07-11,"cw",7,"c",5.7,NA,"dep","5236_1_1996-07-11_cw",1996,7
"cobbossee","5236","1",1996-08-16,"cw",8,"c",12.6,NA,"dep","5236_1_1996-08-16_cw",1996,8
"cobbossee","5236","1",1996-09-17,"cw",10,"c",12.3,NA,"dep","5236_1_1996-09-17_cw",1996,9
"cobbossee","5236","1",1996-10-17,"cw",10,"c",4.4,NA,"dep","5236_1_1996-10-17_cw",1996,10
"cobbossee","5236","1",1997-05-23,"cw",10,"c",7.33,NA,"dep","5236_1_1997-05-23_cw",1997,5
"cobbossee","5236","1",1997-06-27,"cw",6,"c",6.92,NA,"dep","5236_1_1997-06-27_cw",1997,6
"cobbossee","5236","1",1997-07-29,"cw",7,"c",6.95,NA,"dep","5236_1_1997-07-29_cw",1997,7
"cobbossee","5236","1",1997-08-29,"cw",7,"c",13.34,NA,"dep","5236_1_1997-08-29_cw",1997,8
"cobbossee","5236","1",1997-09-25,"cw",10,"c",11.3,NA,"dep","5236_1_1997-09-25_cw",1997,9
"cobbossee","5236","1",1997-09-25,"cw",10,"c",11.4,NA,"dep","5236_1_1997-09-25_cw",1997,9
"cobbossee","5236","1",1997-10-09,"cw",10,"c",16,NA,"dep","5236_1_1997-10-09_cw",1997,10
"cobbossee","5236","1",1998-05-20,"cw",7,"c",4.78,"1","dep","5236_1_1998-05-20_cw",1998,5
"cobbossee","5236","1",1998-06-22,"cw",10,"c",5.47,"1","dep","5236_1_1998-06-22_cw",1998,6
"cobbossee","5236","1",1998-07-25,"cw",6,"c",6.19,"1","dep","5236_1_1998-07-25_cw",1998,7
"cobbossee","5236","1",1998-08-21,"cw",7,"c",14.5,"1","dep","5236_1_1998-08-21_cw",1998,8
"cobbossee","5236","1",1998-09-18,"cw",9,"c",14.44,"1","dep","5236_1_1998-09-18_cw",1998,9
"cobbossee","5236","1",1998-10-26,"cw",10,"c",10.81,"1","dep","5236_1_1998-10-26_cw",1998,10
"cobbossee","5236","1",1999-05-13,"um",8,"c",5.8,"1","dep","5236_1_1999-05-13_um",1999,5
"cobbossee","5236","1",1999-05-27,"cw",8,"c",8.91,"1","dep","5236_1_1999-05-27_cw",1999,5
"cobbossee","5236","1",1999-07-16,"cw",7,"c",12.99,"1","dep","5236_1_1999-07-16_cw",1999,7
"cobbossee","5236","1",1999-08-09,"um",5,"c",11.7,"1","dep","5236_1_1999-08-09_um",1999,8
"cobbossee","5236","1",1999-08-18,"cw",8,"c",10.3,"1","dep","5236_1_1999-08-18_cw",1999,8
"cobbossee","5236","1",1999-09-20,"cw",10,"c",13.7,"1","dep","5236_1_1999-09-20_cw",1999,9
"cobbossee","5236","1",2000-05-16,"cw",10,"c",3.9,"1","dep","5236_1_2000-05-16_cw",2000,5
"cobbossee","5236","1",2000-06-29,"cw",10,"c",6.4,"1","dep","5236_1_2000-06-29_cw",2000,6
"cobbossee","5236","1",2000-07-25,"cw",8,"c",7.8,"1","dep","5236_1_2000-07-25_cw",2000,7
"cobbossee","5236","1",2000-08-15,"cw",7,"c",10.6,"2","dep","5236_1_2000-08-15_cw",2000,8
"cobbossee","5236","1",2000-08-15,"cw",7,"c",10.7,"1","dep","5236_1_2000-08-15_cw",2000,8
"cobbossee","5236","1",2000-09-26,"cw",10,"c",11.6,"1","dep","5236_1_2000-09-26_cw",2000,9
"cobbossee","5236","1",2000-09-26,"cw",10,"c",12.7,"1","dep","5236_1_2000-09-26_cw",2000,9
"cobbossee","5236","1",2000-10-20,"cw",10,"c",8.4,"1","dep","5236_1_2000-10-20_cw",2000,10
"cobbossee","5236","1",2001-05-04,"cw",10,"c",12.8,"1","dep","5236_1_2001-05-04_cw",2001,5
"cobbossee","5236","1",2001-06-08,"cw",7,"c",15.2,"1","dep","5236_1_2001-06-08_cw",2001,6
"cobbossee","5236","1",2001-06-08,"cw",7,"c",17.1,"2","dep","5236_1_2001-06-08_cw",2001,6
"cobbossee","5236","1",2001-07-10,"cw",7,"c",6.8,"1","dep","5236_1_2001-07-10_cw",2001,7
"cobbossee","5236","1",2001-07-10,"cw",7,"c",6.8,"2","dep","5236_1_2001-07-10_cw",2001,7
"cobbossee","5236","1",2001-08-14,"cw",7,"c",11,"2","dep","5236_1_2001-08-14_cw",2001,8
"cobbossee","5236","1",2001-08-14,"cw",7,"c",11.3,"1","dep","5236_1_2001-08-14_cw",2001,8
"cobbossee","5236","1",2001-09-12,"cw",8,"c",12.1,"2","dep","5236_1_2001-09-12_cw",2001,9
"cobbossee","5236","1",2001-09-12,"cw",8,"c",13.5,"1","dep","5236_1_2001-09-12_cw",2001,9
"cobbossee","5236","1",2001-10-02,"cw",10,"c",14,"2","dep","5236_1_2001-10-02_cw",2001,10
"cobbossee","5236","1",2001-10-02,"cw",10,"c",14.2,"1","dep","5236_1_2001-10-02_cw",2001,10
"cobbossee","5236","1",2002-05-10,"cw",10,"c",6.4,"1","dep","5236_1_2002-05-10_cw",2002,5
"cobbossee","5236","1",2002-06-18,"cw",10,"c",3.6,"1","dep","5236_1_2002-06-18_cw",2002,6
"cobbossee","5236","1",2002-07-24,"cw",8,"c",5.9,"1","dep","5236_1_2002-07-24_cw",2002,7
"cobbossee","5236","1",2002-08-26,"cw",7,"c",10.6,"1","dep","5236_1_2002-08-26_cw",2002,8
"cobbossee","5236","1",2002-09-24,"cw",10,"c",10.8,"1","dep","5236_1_2002-09-24_cw",2002,9
"cobbossee","5236","1",2002-10-24,"cw",10,"c",17.2,"1","dep","5236_1_2002-10-24_cw",2002,10
"cobbossee","5236","1",2003-05-21,"cw",4,"c",4.7,"1","dep","5236_1_2003-05-21_cw",2003,5
"cobbossee","5236","1",2003-06-16,"cw",9,"c",6.9,"1","dep","5236_1_2003-06-16_cw",2003,6
"cobbossee","5236","1",2003-07-21,"cw",7,"c",8.9,"1","dep","5236_1_2003-07-21_cw",2003,7
"cobbossee","5236","1",2003-08-20,"cw",7,"c",10.1,"1","dep","5236_1_2003-08-20_cw",2003,8
"cobbossee","5236","1",2003-09-26,"cw",8,"c",10.8,"1","dep","5236_1_2003-09-26_cw",2003,9
"cobbossee","5236","1",2003-10-31,"cw",10,"c",6.1,"1","dep","5236_1_2003-10-31_cw",2003,10
"cobbossee","5236","1",2004-05-25,"cw",9,"c",4.9,"1","dep","5236_1_2004-05-25_cw",2004,5
"cobbossee","5236","1",2004-06-21,"cw",7,"c",3.7,"1","dep","5236_1_2004-06-21_cw",2004,6
"cobbossee","5236","1",2004-07-21,"cw",6,"c",5.4,"1","dep","5236_1_2004-07-21_cw",2004,7
"cobbossee","5236","1",2004-08-16,"cw",7,"c",7.7,"1","dep","5236_1_2004-08-16_cw",2004,8
"cobbossee","5236","1",2004-09-21,"cw",10,"c",13.3,"1","dep","5236_1_2004-09-21_cw",2004,9
"cobbossee","5236","1",2004-10-19,"cw",10,"c",11,"1","dep","5236_1_2004-10-19_cw",2004,10
"cobbossee","5236","1",2004-10-19,"cw",10,"c",11.5,"1","dep","5236_1_2004-10-19_cw",2004,10
"cobbossee","5236","1",2005-05-27,"cw",10,"c",6.9,"1","dep","5236_1_2005-05-27_cw",2005,5
"cobbossee","5236","1",2005-06-28,"cw",6,"c",11.4,"1","dep","5236_1_2005-06-28_cw",2005,6
"cobbossee","5236","1",2005-07-22,"cw",5,"c",6.5,"1","dep","5236_1_2005-07-22_cw",2005,7
"cobbossee","5236","1",2005-08-22,"cw",6,"c",13.7,"1","dep","5236_1_2005-08-22_cw",2005,8
"cobbossee","5236","1",2005-09-28,"cw",9,"c",8.8,"1","dep","5236_1_2005-09-28_cw",2005,9
"cobbossee","5236","1",2006-05-26,"cw",10,"c",5.2,"1","dep","5236_1_2006-05-26_cw",2006,5
"cobbossee","5236","1",2006-06-19,"cw",10,"c",5,"1","dep","5236_1_2006-06-19_cw",2006,6
"cobbossee","5236","1",2006-07-19,"cw",9,"c",4.7,"1","dep","5236_1_2006-07-19_cw",2006,7
"cobbossee","5236","1",2006-08-17,"cw",8,"c",8.4,"1","dep","5236_1_2006-08-17_cw",2006,8
"cobbossee","5236","1",2006-09-26,"cw",10,"c",9.1,"1","dep","5236_1_2006-09-26_cw",2006,9
"cobbossee","5236","1",2006-10-27,"cw",10,"c",14,"1","dep","5236_1_2006-10-27_cw",2006,10
"cobbossee","5236","1",2007-05-23,"cw",10,"c",5,"1","dep","5236_1_2007-05-23_cw",2007,5
"cobbossee","5236","1",2007-06-13,"cw",8,"c",4.8,"1","dep","5236_1_2007-06-13_cw",2007,6
"cobbossee","5236","1",2007-07-12,"cw",6,"c",5.5,"1","dep","5236_1_2007-07-12_cw",2007,7
"cobbossee","5236","1",2007-08-14,"cw",7,"c",14,"1","dep","5236_1_2007-08-14_cw",2007,8
"cobbossee","5236","1",2007-08-29,"cw",7,"c",10,"1","dep","5236_1_2007-08-29_cw",2007,8
"cobbossee","5236","1",2007-10-26,"cw",10,"c",6,"1","dep","5236_1_2007-10-26_cw",2007,10
"cobbossee","5236","1",2008-05-29,"cw",8,"c",5.5,"1","dep","5236_1_2008-05-29_cw",2008,5
"cobbossee","5236","1",2008-06-19,"cw",6,"c",5.2,"1","dep","5236_1_2008-06-19_cw",2008,6
"cobbossee","5236","1",2008-07-22,"cw",9,"c",7.3,"1","dep","5236_1_2008-07-22_cw",2008,7
"cobbossee","5236","1",2008-08-15,"cw",7,"c",11,"1","dep","5236_1_2008-08-15_cw",2008,8
"cobbossee","5236","1",2008-08-20,"ei",6,"c",12,"1","dep","5236_1_2008-08-20_ei",2008,8
"cobbossee","5236","1",2008-09-17,"cw",8,"c",15,"1","dep","5236_1_2008-09-17_cw",2008,9
"cobbossee","5236","1",2008-10-15,"cw",10,"c",14,"1","dep","5236_1_2008-10-15_cw",2008,10
"cobbossee","5236","1",2009-05-26,"cw",9,"c",7,"1","dep","5236_1_2009-05-26_cw",2009,5
"cobbossee","5236","1",2009-06-25,"cw",10,"c",7.2,"1","dep","5236_1_2009-06-25_cw",2009,6
"cobbossee","5236","1",2009-07-20,"cw",8,"c",6.8,"1","dep","5236_1_2009-07-20_cw",2009,7
"cobbossee","5236","1",2009-08-17,"cw",6,"c",18,"1","dep","5236_1_2009-08-17_cw",2009,8
"cobbossee","5236","1",2009-09-21,"cw",10,"c",12,"1","dep","5236_1_2009-09-21_cw",2009,9
"cobbossee","5236","1",2009-10-30,"cw",10,"c",11,"1","dep","5236_1_2009-10-30_cw",2009,10
"cobbossee","5236","1",2010-05-21,"cw",10,"c",11,"1","dep","5236_1_2010-05-21_cw",2010,5
"cobbossee","5236","1",2010-06-14,"cw",6,"c",4.7,"1","dep","5236_1_2010-06-14_cw",2010,6
"cobbossee","5236","1",2010-07-15,"cw",6,"c",3.4,"1","dep","5236_1_2010-07-15_cw",2010,7
"cobbossee","5236","1",2010-08-05,"cw",6.5,"c",6.6,"2","dep","5236_1_2010-08-05_cw",2010,8
"cobbossee","5236","1",2010-08-05,"cw",6.5,"c",6.8,"1","dep","5236_1_2010-08-05_cw",2010,8
"cobbossee","5236","1",2010-08-19,"ei",7,"c",11,"1","dep","5236_1_2010-08-19_ei",2010,8
"cobbossee","5236","1",2010-09-16,"cw",9,"c",16,"1","dep","5236_1_2010-09-16_cw",2010,9
"cobbossee","5236","1",2010-10-26,"cw",10,"c",8.6,"1","dep","5236_1_2010-10-26_cw",2010,10
"cobbossee","5236","1",2011-05-25,"cw",10,"c",5.5,"1","dep","5236_1_2011-05-25_cw",2011,5
"cobbossee","5236","1",2011-06-16,"cw",7,"c",6.6,"1","dep","5236_1_2011-06-16_cw",2011,6
"cobbossee","5236","1",2011-06-30,"cw",6,"c",3.8,"1","dep","5236_1_2011-06-30_cw",2011,6
"cobbossee","5236","1",2011-07-11,"cw",6,"c",3.8,"1","dep","5236_1_2011-07-11_cw",2011,7
"cobbossee","5236","1",2011-08-09,"cw",6.5,"c",9.7,"1","dep","5236_1_2011-08-09_cw",2011,8
"cobbossee","5236","1",2011-09-21,"cw",9.5,"c",10,"2","dep","5236_1_2011-09-21_cw",2011,9
