"midas","lake","station","date","agency","depth","tp.ppm","type","r","year","month","sampleid"
"3832","wilson",1,2011-06-27,"cw",1,0.011,"g",1,2011,6,"3832_1_2011-06-27_cw"
"3832","wilson",1,2011-06-27,"cw",4,0.011,"g",1,2011,6,"3832_1_2011-06-27_cw"
"3832","wilson",1,2011-06-27,"cw",9,0.011,"g",1,2011,6,"3832_1_2011-06-27_cw"
"3832","wilson",1,2011-06-27,"cw",11,0.012,"g",1,2011,6,"3832_1_2011-06-27_cw"
"3832","wilson",1,2011-07-12,"cw",1,0.01,"g",1,2011,7,"3832_1_2011-07-12_cw"
"3832","wilson",1,2011-07-12,"cw",7,0.014,"g",1,2011,7,"3832_1_2011-07-12_cw"
"3832","wilson",1,2011-07-12,"cw",9,0.016,"g",1,2011,7,"3832_1_2011-07-12_cw"
"3832","wilson",1,2011-07-12,"cw",4,0.017,"g",1,2011,7,"3832_1_2011-07-12_cw"
"3832","wilson",1,2011-07-12,"cw",11,0.021,"g",1,2011,7,"3832_1_2011-07-12_cw"
"3832","wilson",1,2011-08-11,"cw",1,0.013,"g",1,2011,8,"3832_1_2011-08-11_cw"
"3832","wilson",1,2011-08-11,"cw",4,0.013,"g",1,2011,8,"3832_1_2011-08-11_cw"
"3832","wilson",1,2011-08-11,"cw",7,0.014,"g",1,2011,8,"3832_1_2011-08-11_cw"
"3832","wilson",1,2011-08-11,"cw",9,0.015,"g",1,2011,8,"3832_1_2011-08-11_cw"
"3832","wilson",1,2011-08-11,"cw",9,0.015,"g",2,2011,8,"3832_1_2011-08-11_cw"
"3832","wilson",1,2011-08-11,"cw",11,0.053,"g",1,2011,8,"3832_1_2011-08-11_cw"
"3832","wilson",1,2011-09-12,"cw",11,0.16,"g",1,2011,9,"3832_1_2011-09-12_cw"
"3832","wilson",1,2012-06-11,"cw",9,0.009,"g",1,2012,6,"3832_1_2012-06-11_cw"
"3832","wilson",1,2012-06-11,"cw",7,0.011,"g",1,2012,6,"3832_1_2012-06-11_cw"
"3832","wilson",1,2012-06-11,"cw",11,0.012,"g",1,2012,6,"3832_1_2012-06-11_cw"
"3832","wilson",1,2012-06-11,"cw",4,0.013,"g",1,2012,6,"3832_1_2012-06-11_cw"
"3832","wilson",1,2012-06-11,"cw",1,0.014,"g",1,2012,6,"3832_1_2012-06-11_cw"
"3832","wilson",1,2012-07-12,"cw",7,0.009,"g",1,2012,7,"3832_1_2012-07-12_cw"
"3832","wilson",1,2012-07-12,"cw",7,0.01,"g",2,2012,7,"3832_1_2012-07-12_cw"
"3832","wilson",1,2012-07-12,"cw",1,0.012,"g",1,2012,7,"3832_1_2012-07-12_cw"
"3832","wilson",1,2012-07-12,"cw",9,0.014,"g",1,2012,7,"3832_1_2012-07-12_cw"
"3832","wilson",1,2012-07-12,"cw",4,0.015,"g",1,2012,7,"3832_1_2012-07-12_cw"
"3832","wilson",1,2012-07-12,"cw",11,0.017,"g",1,2012,7,"3832_1_2012-07-12_cw"
"3832","wilson",1,2012-08-13,"cw",4,0.01,"g",1,2012,8,"3832_1_2012-08-13_cw"
"3832","wilson",1,2012-08-13,"cw",1,0.012,"g",1,2012,8,"3832_1_2012-08-13_cw"
"3832","wilson",1,2012-08-13,"cw",4,0.012,"g",2,2012,8,"3832_1_2012-08-13_cw"
"3832","wilson",1,2012-08-13,"cw",7,0.015,"g",1,2012,8,"3832_1_2012-08-13_cw"
"3832","wilson",1,2012-08-13,"cw",9,0.023,"g",1,2012,8,"3832_1_2012-08-13_cw"
"3832","wilson",1,2012-08-13,"cw",11,0.065,"g",1,2012,8,"3832_1_2012-08-13_cw"
"3832","wilson",1,2012-09-07,"cw",4,0.011,"g",1,2012,9,"3832_1_2012-09-07_cw"
"3832","wilson",1,2012-09-07,"cw",1,0.014,"g",1,2012,9,"3832_1_2012-09-07_cw"
"3832","wilson",1,2012-09-07,"cw",7,0.015,"g",1,2012,9,"3832_1_2012-09-07_cw"
"3832","wilson",1,2012-09-07,"cw",9,0.037,"g",1,2012,9,"3832_1_2012-09-07_cw"
"3832","wilson",1,2012-09-07,"cw",11,0.13,"g",1,2012,9,"3832_1_2012-09-07_cw"
"3832","wilson",1,2012-10-05,"cw",7,0.01,"g",1,2012,10,"3832_1_2012-10-05_cw"
"3832","wilson",1,2012-10-05,"cw",4,0.011,"g",1,2012,10,"3832_1_2012-10-05_cw"
"3832","wilson",1,2012-10-05,"cw",1,0.018,"g",1,2012,10,"3832_1_2012-10-05_cw"
"3832","wilson",1,2012-10-05,"cw",9,0.025,"g",1,2012,10,"3832_1_2012-10-05_cw"
"3832","wilson",1,2012-10-05,"cw",11,0.18,"g",1,2012,10,"3832_1_2012-10-05_cw"
"3832","wilson",1,2013-05-22,"cw",9,0.015,"c",1,2013,5,"3832_1_2013-05-22_cw"
"3832","wilson",1,2013-05-22,"cw",11,0.018,"g",1,2013,5,"3832_1_2013-05-22_cw"
"3832","wilson",1,2013-06-17,"cw",6,0.014,"c",1,2013,6,"3832_1_2013-06-17_cw"
"3832","wilson",1,2013-06-17,"cw",11,0.015,"g",1,2013,6,"3832_1_2013-06-17_cw"
"3832","wilson",1,2013-07-31,"cw",5,0.012,"c",1,2013,7,"3832_1_2013-07-31_cw"
"3832","wilson",1,2013-07-31,"cw",11,0.051,"g",1,2013,7,"3832_1_2013-07-31_cw"
"3832","wilson",1,2013-08-20,"cw",1,0.014,"g",1,2013,8,"3832_1_2013-08-20_cw"
"3832","wilson",1,2013-08-20,"cw",4,0.016,"g",1,2013,8,"3832_1_2013-08-20_cw"
"3832","wilson",1,2013-08-20,"cw",7,0.019,"g",1,2013,8,"3832_1_2013-08-20_cw"
"3832","wilson",1,2013-08-20,"cw",9,0.041,"g",1,2013,8,"3832_1_2013-08-20_cw"
"3832","wilson",1,2013-08-20,"cw",11,0.13,"g",1,2013,8,"3832_1_2013-08-20_cw"
"3832","wilson",1,2013-09-16,"cw",4,0.014,"g",1,2013,9,"3832_1_2013-09-16_cw"
"3832","wilson",1,2013-09-16,"cw",1,0.015,"g",1,2013,9,"3832_1_2013-09-16_cw"
"3832","wilson",1,2013-09-16,"cw",7,0.017,"g",1,2013,9,"3832_1_2013-09-16_cw"
"3832","wilson",1,2013-09-16,"cw",9,0.068,"g",1,2013,9,"3832_1_2013-09-16_cw"
"3832","wilson",1,2013-09-16,"cw",11,0.2,"g",1,2013,9,"3832_1_2013-09-16_cw"
"3832","wilson",1,2014-06-02,"cw",7,0.012,"c",1,2014,6,"3832_1_2014-06-02_cw"
"3832","wilson",1,2014-06-02,"cw",11,0.014,"g",1,2014,6,"3832_1_2014-06-02_cw"
"3832","wilson",1,2014-06-16,"cw",7,0.01,"c",1,2014,6,"3832_1_2014-06-16_cw"
"3832","wilson",1,2014-06-16,"cw",7,0.01,"c",2,2014,6,"3832_1_2014-06-16_cw"
"3832","wilson",1,2014-06-16,"cw",11,0.014,"g",1,2014,6,"3832_1_2014-06-16_cw"
"3832","wilson",1,2014-07-14,"cw",5,0.011,"c",1,2014,7,"3832_1_2014-07-14_cw"
"3832","wilson",1,2014-07-14,"cw",11,0.015,"g",1,2014,7,"3832_1_2014-07-14_cw"
"3832","wilson",1,2014-08-07,"cw",4,0.009,"g",1,2014,8,"3832_1_2014-08-07_cw"
"3832","wilson",1,2014-08-07,"cw",7,0.009,"g",1,2014,8,"3832_1_2014-08-07_cw"
"3832","wilson",1,2014-08-07,"cw",1,0.01,"g",1,2014,8,"3832_1_2014-08-07_cw"
"3832","wilson",1,2014-08-07,"cw",9,0.012,"g",1,2014,8,"3832_1_2014-08-07_cw"
"3832","wilson",1,2014-08-07,"cw",11,0.067,"g",1,2014,8,"3832_1_2014-08-07_cw"
"3832","wilson",1,2014-09-08,"cw",1,0.009,"g",1,2014,9,"3832_1_2014-09-08_cw"
"3832","wilson",1,2014-09-08,"cw",4,0.01,"g",1,2014,9,"3832_1_2014-09-08_cw"
"3832","wilson",1,2014-09-08,"cw",4,0.011,"g",2,2014,9,"3832_1_2014-09-08_cw"
"3832","wilson",1,2014-09-08,"cw",7,0.016,"g",1,2014,9,"3832_1_2014-09-08_cw"
"3832","wilson",1,2014-09-08,"cw",9,0.032,"g",1,2014,9,"3832_1_2014-09-08_cw"
"3832","wilson",1,2014-09-08,"cw",11,0.15,"g",1,2014,9,"3832_1_2014-09-08_cw"
"3832","wilson",1,2014-10-31,"cw",9,0.023,"c",1,2014,10,"3832_1_2014-10-31_cw"
"3832","wilson",1,2015-05-29,"cw",8,0.013,"c",1,2015,5,"3832_1_2015-05-29_cw"
"3832","wilson",1,2015-05-29,"cw",11,0.015,"g",1,2015,5,"3832_1_2015-05-29_cw"
"3832","wilson",1,2015-06-22,"cw",11,0.012,"g",1,2015,6,"3832_1_2015-06-22_cw"
"3832","wilson",1,2015-06-22,"cw",6,0.013,"c",1,2015,6,"3832_1_2015-06-22_cw"
"3832","wilson",1,2015-07-20,"cw",5,0.013,"c",1,2015,7,"3832_1_2015-07-20_cw"
"3832","wilson",1,2015-07-20,"cw",11,0.069,"g",1,2015,7,"3832_1_2015-07-20_cw"
"3832","wilson",1,2015-08-03,"cw",5,0.012,"c",1,2015,8,"3832_1_2015-08-03_cw"
"3832","wilson",1,2015-08-03,"cw",11,0.1,"g",1,2015,8,"3832_1_2015-08-03_cw"
"3832","wilson",1,2015-08-20,"cw",1,0.008,"g",1,2015,8,"3832_1_2015-08-20_cw"
"3832","wilson",1,2015-08-20,"cw",4,0.011,"g",1,2015,8,"3832_1_2015-08-20_cw"
"3832","wilson",1,2015-08-20,"cw",7,0.014,"g",1,2015,8,"3832_1_2015-08-20_cw"
"3832","wilson",1,2015-08-20,"cw",9,0.051,"g",1,2015,8,"3832_1_2015-08-20_cw"
"3832","wilson",1,2015-08-20,"cw",11,0.15,"g",1,2015,8,"3832_1_2015-08-20_cw"
"3832","wilson",1,2015-09-21,"cw",4,0.013,"g",1,2015,9,"3832_1_2015-09-21_cw"
"3832","wilson",1,2015-09-21,"cw",1,0.014,"g",1,2015,9,"3832_1_2015-09-21_cw"
"3832","wilson",1,2015-09-21,"cw",7,0.016,"g",2,2015,9,"3832_1_2015-09-21_cw"
"3832","wilson",1,2015-09-21,"cw",7,0.017,"g",1,2015,9,"3832_1_2015-09-21_cw"
"3832","wilson",1,2015-09-21,"cw",9,0.079,"g",1,2015,9,"3832_1_2015-09-21_cw"
"3832","wilson",1,2015-09-21,"cw",11,0.36,"g",1,2015,9,"3832_1_2015-09-21_cw"
"3832","wilson",1,2015-10-20,"cw",10,0.019,"c",1,2015,10,"3832_1_2015-10-20_cw"
"3832","wilson",1,2016-05-06,"cw",11,0.009,"g",1,2016,5,"3832_1_2016-05-06_cw"
"3832","wilson",1,2016-05-06,"cw",9,0.013,"c",1,2016,5,"3832_1_2016-05-06_cw"
"3832","wilson",1,2016-05-20,"cw",11,0.01,"g",1,2016,5,"3832_1_2016-05-20_cw"
"3832","wilson",1,2016-05-20,"cw",9,0.012,"c",1,2016,5,"3832_1_2016-05-20_cw"
"3832","wilson",1,2016-06-02,"cw",11,0.013,"g",1,2016,6,"3832_1_2016-06-02_cw"
"3832","wilson",1,2016-06-02,"cw",4,0.017,"c",1,2016,6,"3832_1_2016-06-02_cw"
"3832","wilson",1,2016-06-15,"cw",8,0.012,"c",1,2016,6,"3832_1_2016-06-15_cw"
"3832","wilson",1,2016-06-15,"cw",11,0.013,"g",1,2016,6,"3832_1_2016-06-15_cw"
"3832","wilson",1,2016-07-05,"cw",6,0.009,"c",1,2016,7,"3832_1_2016-07-05_cw"
"3832","wilson",1,2016-07-05,"cw",11,0.025,"g",1,2016,7,"3832_1_2016-07-05_cw"
"3832","wilson",1,2016-07-18,"cw",1,0.009,"g",1,2016,7,"3832_1_2016-07-18_cw"
"3832","wilson",1,2016-07-18,"cw",4,0.011,"g",1,2016,7,"3832_1_2016-07-18_cw"
"3832","wilson",1,2016-07-18,"cw",9,0.013,"g",1,2016,7,"3832_1_2016-07-18_cw"
"3832","wilson",1,2016-07-18,"cw",7,0.014,"g",1,2016,7,"3832_1_2016-07-18_cw"
"3832","wilson",1,2016-07-18,"cw",11,0.033,"g",1,2016,7,"3832_1_2016-07-18_cw"
"3832","wilson",1,2016-08-04,"cw",4,0.011,"g",1,2016,8,"3832_1_2016-08-04_cw"
"3832","wilson",1,2016-08-04,"cw",1,0.012,"g",1,2016,8,"3832_1_2016-08-04_cw"
"3832","wilson",1,2016-08-04,"cw",7,0.017,"g",1,2016,8,"3832_1_2016-08-04_cw"
"3832","wilson",1,2016-08-04,"cw",9,0.021,"g",1,2016,8,"3832_1_2016-08-04_cw"
"3832","wilson",1,2016-08-04,"cw",11,0.14,"g",1,2016,8,"3832_1_2016-08-04_cw"
"3832","wilson",1,2016-08-16,"cw",1,0.008,"g",1,2016,8,"3832_1_2016-08-16_cw"
"3832","wilson",1,2016-08-16,"cw",4,0.009,"g",1,2016,8,"3832_1_2016-08-16_cw"
"3832","wilson",1,2016-08-16,"cw",7,0.012,"g",1,2016,8,"3832_1_2016-08-16_cw"
"3832","wilson",1,2016-08-16,"cw",9,0.023,"g",1,2016,8,"3832_1_2016-08-16_cw"
"3832","wilson",1,2016-08-16,"cw",11,0.23,"g",1,2016,8,"3832_1_2016-08-16_cw"
"3832","wilson",1,2016-09-01,"cw",1,0.008,"g",1,2016,9,"3832_1_2016-09-01_cw"
"3832","wilson",1,2016-09-01,"cw",7,0.01,"g",1,2016,9,"3832_1_2016-09-01_cw"
"3832","wilson",1,2016-09-01,"cw",4,0.012,"g",1,2016,9,"3832_1_2016-09-01_cw"
"3832","wilson",1,2016-09-01,"cw",9,0.035,"g",1,2016,9,"3832_1_2016-09-01_cw"
"3832","wilson",1,2016-09-01,"cw",11,0.24,"g",1,2016,9,"3832_1_2016-09-01_cw"
"3832","wilson",1,2016-09-29,"cw",1,0.013,"g",1,2016,9,"3832_1_2016-09-29_cw"
"3832","wilson",1,2016-09-29,"cw",9,0.014,"g",1,2016,9,"3832_1_2016-09-29_cw"
"3832","wilson",1,2016-09-29,"cw",7,0.015,"g",1,2016,9,"3832_1_2016-09-29_cw"
"3832","wilson",1,2016-09-29,"cw",4,0.016,"g",1,2016,9,"3832_1_2016-09-29_cw"
"3832","wilson",1,2016-09-29,"cw",11,0.36,"g",1,2016,9,"3832_1_2016-09-29_cw"
"3832","wilson",1,2016-10-12,"cw",9,0.015,"c",1,2016,10,"3832_1_2016-10-12_cw"
"3832","wilson",1,2016-10-12,"cw",11.2,0.15,"g",1,2016,10,"3832_1_2016-10-12_cw"
"3832","wilson",1,2017-05-24,"cw",11,0.014,"g",1,2017,5,"3832_1_2017-05-24_cw"
"3832","wilson",1,2017-05-24,"cw",9,0.016,"c",1,2017,5,"3832_1_2017-05-24_cw"
"3832","wilson",1,2017-06-19,"cw",6,0.013,"c",1,2017,6,"3832_1_2017-06-19_cw"
"3832","wilson",1,2017-06-19,"cw",11,0.018,"g",1,2017,6,"3832_1_2017-06-19_cw"
"3832","wilson",1,2017-07-17,"cw",1,0.01,"g",1,2017,7,"3832_1_2017-07-17_cw"
"3832","wilson",1,2017-07-17,"cw",4,0.011,"g",2,2017,7,"3832_1_2017-07-17_cw"
"3832","wilson",1,2017-07-17,"cw",4,0.013,"g",1,2017,7,"3832_1_2017-07-17_cw"
"3832","wilson",1,2017-07-17,"cw",7,0.014,"g",1,2017,7,"3832_1_2017-07-17_cw"
"3832","wilson",1,2017-07-17,"cw",9,0.017,"g",1,2017,7,"3832_1_2017-07-17_cw"
"3832","wilson",1,2017-07-17,"cw",11,0.02,"g",1,2017,7,"3832_1_2017-07-17_cw"
"3832","wilson",1,2017-08-16,"cw",4,0.007,"g",1,2017,8,"3832_1_2017-08-16_cw"
"3832","wilson",1,2017-08-16,"cw",1,0.01,"g",1,2017,8,"3832_1_2017-08-16_cw"
"3832","wilson",1,2017-08-16,"cw",7,0.017,"g",1,2017,8,"3832_1_2017-08-16_cw"
"3832","wilson",1,2017-08-16,"cw",9,0.018,"g",1,2017,8,"3832_1_2017-08-16_cw"
"3832","wilson",1,2017-08-16,"cw",11,0.088,"g",1,2017,8,"3832_1_2017-08-16_cw"
"3832","wilson",1,2017-09-12,"cw",1,0.012,"g",1,2017,9,"3832_1_2017-09-12_cw"
"3832","wilson",1,2017-09-12,"cw",4,0.013,"g",1,2017,9,"3832_1_2017-09-12_cw"
"3832","wilson",1,2017-09-12,"cw",7,0.013,"g",1,2017,9,"3832_1_2017-09-12_cw"
"3832","wilson",1,2017-09-12,"cw",9,0.069,"g",1,2017,9,"3832_1_2017-09-12_cw"
"3832","wilson",1,2017-09-12,"cw",11,0.29,"g",1,2017,9,"3832_1_2017-09-12_cw"
"3832","wilson",1,2017-10-10,"cw",7,0.016,"c",1,2017,10,"3832_1_2017-10-10_cw"
"3832","wilson",1,2017-10-10,"cw",11,0.38,"g",1,2017,10,"3832_1_2017-10-10_cw"
"3832","wilson",1,2018-05-30,"cw",9,0.012,"c",1,2018,5,"3832_1_2018-05-30_cw"
"3832","wilson",1,2018-05-30,"cw",11,0.018,"g",1,2018,5,"3832_1_2018-05-30_cw"
"3832","wilson",1,2018-06-15,"cw",7,0.014,"c",1,2018,6,"3832_1_2018-06-15_cw"
"3832","wilson",1,2018-06-15,"cw",11,0.022,"g",1,2018,6,"3832_1_2018-06-15_cw"
"3832","wilson",1,2018-07-11,"cw",1,0.008,"g",1,2018,7,"3832_1_2018-07-11_cw"
"3832","wilson",1,2018-07-11,"cw",4,0.009,"g",1,2018,7,"3832_1_2018-07-11_cw"
"3832","wilson",1,2018-07-11,"cw",7,0.017,"g",1,2018,7,"3832_1_2018-07-11_cw"
"3832","wilson",1,2018-07-11,"cw",9,0.028,"g",1,2018,7,"3832_1_2018-07-11_cw"
"3832","wilson",1,2018-07-11,"cw",11,0.065,"g",1,2018,7,"3832_1_2018-07-11_cw"
"3832","wilson",1,2018-08-09,"cw",1,0.01,"g",1,2018,8,"3832_1_2018-08-09_cw"
"3832","wilson",1,2018-08-09,"cw",4,0.012,"g",2,2018,8,"3832_1_2018-08-09_cw"
"3832","wilson",1,2018-08-09,"cw",4,0.015,"g",1,2018,8,"3832_1_2018-08-09_cw"
"3832","wilson",1,2018-08-09,"cw",7,0.02,"g",1,2018,8,"3832_1_2018-08-09_cw"
"3832","wilson",1,2018-08-09,"cw",9,0.027,"g",1,2018,8,"3832_1_2018-08-09_cw"
"3832","wilson",1,2018-08-09,"cw",11,0.26,"g",1,2018,8,"3832_1_2018-08-09_cw"
"3832","wilson",1,2018-09-06,"cw",1,0.01,"g",1,2018,9,"3832_1_2018-09-06_cw"
"3832","wilson",1,2018-09-06,"cw",4,0.011,"g",1,2018,9,"3832_1_2018-09-06_cw"
"3832","wilson",1,2018-09-06,"cw",7,0.021,"g",1,2018,9,"3832_1_2018-09-06_cw"
"3832","wilson",1,2018-09-06,"cw",9,0.078,"g",1,2018,9,"3832_1_2018-09-06_cw"
"3832","wilson",1,2018-09-06,"cw",11,0.36,"g",1,2018,9,"3832_1_2018-09-06_cw"
"3832","wilson",1,2018-10-10,"cw",7,0.014,"g",1,2018,10,"3832_1_2018-10-10_cw"
"3832","wilson",1,2018-10-10,"cw",4,0.016,"g",1,2018,10,"3832_1_2018-10-10_cw"
"3832","wilson",1,2018-10-10,"cw",1,0.022,"g",1,2018,10,"3832_1_2018-10-10_cw"
"3832","wilson",1,2018-10-10,"cw",9,0.035,"g",1,2018,10,"3832_1_2018-10-10_cw"
"3832","wilson",1,2018-10-10,"cw",11,0.49,"g",1,2018,10,"3832_1_2018-10-10_cw"
"3832","wilson",1,2019-05-08,"cw",11,0.012,"g",1,2019,5,"3832_1_2019-05-08_cw"
"3832","wilson",1,2019-05-08,"cw",6,0.013,"c",1,2019,5,"3832_1_2019-05-08_cw"
"3832","wilson",1,2019-06-27,"cw",9,0.01,"g",1,2019,6,"3832_1_2019-06-27_cw"
"3832","wilson",1,2019-06-27,"cw",5,0.012,"c",1,2019,6,"3832_1_2019-06-27_cw"
"3832","wilson",1,2019-06-27,"cw",11,0.013,"g",1,2019,6,"3832_1_2019-06-27_cw"
"3832","wilson",1,2019-07-17,"cw",1,0.01,"g",1,2019,7,"3832_1_2019-07-17_cw"
"3832","wilson",1,2019-07-17,"cw",3,0.013,"g",1,2019,7,"3832_1_2019-07-17_cw"
"3832","wilson",1,2019-07-17,"cw",7,0.013,"g",1,2019,7,"3832_1_2019-07-17_cw"
"3832","wilson",1,2019-07-17,"cw",5,0.015,"g",1,2019,7,"3832_1_2019-07-17_cw"
"3832","wilson",1,2019-07-17,"cw",9,0.018,"g",1,2019,7,"3832_1_2019-07-17_cw"
"3832","wilson",1,2019-07-17,"cw",11,0.03,"g",1,2019,7,"3832_1_2019-07-17_cw"
"3832","wilson",1,2019-08-14,"cw",3,0.008,"g",1,2019,8,"3832_1_2019-08-14_cw"
"3832","wilson",1,2019-08-14,"cw",1,0.009,"g",1,2019,8,"3832_1_2019-08-14_cw"
"3832","wilson",1,2019-08-14,"cw",5,0.014,"g",1,2019,8,"3832_1_2019-08-14_cw"
"3832","wilson",1,2019-08-14,"cw",9,0.019,"g",1,2019,8,"3832_1_2019-08-14_cw"
"3832","wilson",1,2019-08-14,"cw",7,0.023,"g",1,2019,8,"3832_1_2019-08-14_cw"
"3832","wilson",1,2019-08-14,"cw",11,0.18,"g",1,2019,8,"3832_1_2019-08-14_cw"
"3832","wilson",1,2019-09-09,"cw",5,0.01,"g",1,2019,9,"3832_1_2019-09-09_cw"
"3832","wilson",1,2019-09-09,"cw",7,0.011,"g",1,2019,9,"3832_1_2019-09-09_cw"
"3832","wilson",1,2019-09-09,"cw",1,0.012,"g",1,2019,9,"3832_1_2019-09-09_cw"
"3832","wilson",1,2019-09-09,"cw",3,0.012,"g",1,2019,9,"3832_1_2019-09-09_cw"
"3832","wilson",1,2019-09-09,"cw",9,0.056,"g",1,2019,9,"3832_1_2019-09-09_cw"
"3832","wilson",1,2019-09-09,"cw",11,0.32,"g",1,2019,9,"3832_1_2019-09-09_cw"
"3832","wilson",1,2019-09-26,"cw",5,0.012,"g",1,2019,9,"3832_1_2019-09-26_cw"
"3832","wilson",1,2019-09-26,"cw",7,0.013,"g",1,2019,9,"3832_1_2019-09-26_cw"
"3832","wilson",1,2019-09-26,"cw",1,0.017,"g",1,2019,9,"3832_1_2019-09-26_cw"
"3832","wilson",1,2019-09-26,"cw",3,0.021,"g",1,2019,9,"3832_1_2019-09-26_cw"
"3832","wilson",1,2019-09-26,"cw",9,0.074,"g",1,2019,9,"3832_1_2019-09-26_cw"
"3832","wilson",1,2019-09-26,"cw",11,0.43,"g",1,2019,9,"3832_1_2019-09-26_cw"
"3832","wilson",1,2019-10-09,"cw",9,0.016,"g",1,2019,10,"3832_1_2019-10-09_cw"
"3832","wilson",1,2019-10-09,"cw",8,0.017,"c",1,2019,10,"3832_1_2019-10-09_cw"
"3832","wilson",1,2019-10-09,"cw",10,0.31,"g",1,2019,10,"3832_1_2019-10-09_cw"
"3832","wilson",1,2020-06-17,"cw",6,0.009,"c",1,2020,6,"3832_1_2020-06-17_cw"
"3832","wilson",1,2020-06-17,"cw",6,0.009,"c",2,2020,6,"3832_1_2020-06-17_cw"
"3832","wilson",1,2020-06-17,"cw",12,0.014,"g",1,2020,6,"3832_1_2020-06-17_cw"
"3832","wilson",1,2020-07-15,"cw",6,0.008,"c",1,2020,7,"3832_1_2020-07-15_cw"
"3832","wilson",1,2020-07-15,"cw",9,0.011,"g",1,2020,7,"3832_1_2020-07-15_cw"
"3832","wilson",1,2020-07-15,"cw",7,0.012,"g",1,2020,7,"3832_1_2020-07-15_cw"
"3832","wilson",1,2020-07-15,"cw",11.5,0.023,"g",1,2020,7,"3832_1_2020-07-15_cw"
"3832","wilson",1,2020-08-10,"cw",3,0.006,"g",1,2020,8,"3832_1_2020-08-10_cw"
"3832","wilson",1,2020-08-10,"cw",1,0.008,"g",1,2020,8,"3832_1_2020-08-10_cw"
"3832","wilson",1,2020-08-10,"cw",5,0.008,"g",1,2020,8,"3832_1_2020-08-10_cw"
"3832","wilson",1,2020-08-10,"cw",7,0.017,"g",1,2020,8,"3832_1_2020-08-10_cw"
"3832","wilson",1,2020-08-10,"cw",9,0.026,"g",1,2020,8,"3832_1_2020-08-10_cw"
"3832","wilson",1,2020-08-10,"cw",12,0.12,"g",1,2020,8,"3832_1_2020-08-10_cw"
"3832","wilson",1,2020-09-24,"cw",5,0.012,"g",1,2020,9,"3832_1_2020-09-24_cw"
"3832","wilson",1,2020-09-24,"cw",5,0.012,"g",2,2020,9,"3832_1_2020-09-24_cw"
"3832","wilson",1,2020-09-24,"cw",9,0.012,"g",1,2020,9,"3832_1_2020-09-24_cw"
"3832","wilson",1,2020-09-24,"cw",1,0.014,"g",1,2020,9,"3832_1_2020-09-24_cw"
"3832","wilson",1,2020-09-24,"cw",7,0.014,"g",1,2020,9,"3832_1_2020-09-24_cw"
"3832","wilson",1,2020-09-24,"cw",3,0.015,"g",1,2020,9,"3832_1_2020-09-24_cw"
"3832","wilson",1,2020-09-24,"cw",12,0.26,"g",1,2020,9,"3832_1_2020-09-24_cw"
"3832","wilson",1,2020-10-14,"cw",9,0.014,"g",1,2020,10,"3832_1_2020-10-14_cw"
"3832","wilson",1,2020-10-14,"cw",11.5,0.014,"g",1,2020,10,"3832_1_2020-10-14_cw"
"3832","wilson",1,2020-10-14,"cw",9,0.015,"c",2,2020,10,"3832_1_2020-10-14_cw"
"3832","wilson",1,2020-10-14,"cw",9,0.019,"c",1,2020,10,"3832_1_2020-10-14_cw"
"5236","cobbossee",1,2000-05-16,"cw",9,0.011,"g",1,2000,5,"5236_1_2000-05-16_cw"
"5236","cobbossee",1,2000-05-16,"cw",3,0.012,"g",1,2000,5,"5236_1_2000-05-16_cw"
"5236","cobbossee",1,2000-05-16,"cw",7,0.012,"g",1,2000,5,"5236_1_2000-05-16_cw"
"5236","cobbossee",1,2000-05-16,"cw",9,0.012,"g",2,2000,5,"5236_1_2000-05-16_cw"
"5236","cobbossee",1,2000-05-16,"cw",1,0.013,"g",1,2000,5,"5236_1_2000-05-16_cw"
"5236","cobbossee",1,2000-05-16,"cw",13,0.013,"g",1,2000,5,"5236_1_2000-05-16_cw"
"5236","cobbossee",1,2000-05-16,"cw",5,0.015,"g",1,2000,5,"5236_1_2000-05-16_cw"
"5236","cobbossee",1,2000-05-16,"cw",18,0.015,"g",1,2000,5,"5236_1_2000-05-16_cw"
"5236","cobbossee",1,2000-05-16,"cw",23,0.019,"g",1,2000,5,"5236_1_2000-05-16_cw"
"5236","cobbossee",1,2000-05-16,"cw",28,0.026,"g",1,2000,5,"5236_1_2000-05-16_cw"
"5236","cobbossee",2,2000-05-16,"cw",9,0.011,"g",1,2000,5,"5236_2_2000-05-16_cw"
"5236","cobbossee",2,2000-05-16,"cw",15,0.012,"g",1,2000,5,"5236_2_2000-05-16_cw"
"5236","cobbossee",2,2000-05-16,"cw",13,0.013,"g",1,2000,5,"5236_2_2000-05-16_cw"
"5236","cobbossee",2,2000-05-16,"cw",11,0.015,"g",1,2000,5,"5236_2_2000-05-16_cw"
"5236","cobbossee",2,2000-05-16,"cw",11,0.015,"g",2,2000,5,"5236_2_2000-05-16_cw"
"5236","cobbossee",2,2000-05-16,"cw",5,0.016,"g",1,2000,5,"5236_2_2000-05-16_cw"
"5236","cobbossee",2,2000-05-16,"cw",7,0.016,"g",1,2000,5,"5236_2_2000-05-16_cw"
"5236","cobbossee",2,2000-05-16,"cw",1,0.018,"g",1,2000,5,"5236_2_2000-05-16_cw"
"5236","cobbossee",2,2000-05-16,"cw",3,0.019,"g",1,2000,5,"5236_2_2000-05-16_cw"
